,smiles,microsom_stab_h
1624,Clc1ccc(COc2cccc(N3CCNCC3)c2)cc1,0.71858472
1625,CCOc1ccc(Nc2ncccc2C#N)cc1,1.99830294
1626,CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC,2.005386453
1627,Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,2.255783707
1629,O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,1.550680762
1631,Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,0.951386095
1633,C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,1.4925369
1634,Clc1ccc2[nH]c(COc3ccccc3)nc2c1,1.444934344
1635,COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2,1.759176625
1637,CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,1.466897264
1638,Cc1csc(CCNc2ncccc2C#N)n1,1.863310961
1639,c1cnc(NCCc2cccc3cccnc23)nc1,2.021338175
1640,Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.966113561
1642,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.364794807
1643,N#Cc1cccc(CN2CCN(CCO)CC2)c1,0.798097932
1644,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,1.838042695
1645,CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,1.420764137
1646,Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,0.754424789
1647,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,1.81624793
1648,Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1,1.137164145
1649,COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,1.730354228
1650,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,1.482401889
1653,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.395134107
1654,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,1.637629802
1655,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.945399644
1656,CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,2.102776615
1657,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,2.293786696
1658,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,1.975017998
1659,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,0.979548375
1661,Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,1.3238294
1662,CNCCN1CCC(OCc2ccccc2)CC1,1.667537002
1663,c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,1.935713784
1664,CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,0.978134847
1665,Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,2.272252482
1666,COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,1.911674192
1667,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,1.636888907
1668,Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.441396603
1669,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,2.115007739
1670,CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.530212509
1671,CC(C)c1noc(CN(C)C2CCCC2)n1,1.201397124
1673,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,1.283640389
1674,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.75665132
1676,C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,2.540827314
1677,C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,2.062852629
1680,CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,1.087035665
1681,COCCN(Cc1cccs1)Cc1cccc(C)c1O,2.093306091
1682,COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,2.118400319
1683,CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,2.088564854
1686,Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.616559529
1689,Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,1.467193589
1692,CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,2.045835222
1693,COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1,1.910981724
1696,CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.609871757
1698,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.899962691
1701,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,1.543943942
1702,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,1.834535144
1706,Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.375590463
1707,CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,2.547455942
1713,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,1.152746864
1714,Cc1csc(NC(=O)c2cccc(C)c2C)n1,2.238856198
1715,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.820700513
1716,c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.389041983
1717,Oc1ccccc1NCc1ccccn1,1.396757118
1719,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728
1723,O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1,2.884894442
1724,Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,2.26828538
1725,Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.94826622
1726,O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.915241497
1727,CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1,1.738312727
1728,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.558852512
1730,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,0.790144365
1732,CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,1.281056105
1733,CCc1cnc(CCNc2cncc(Cl)n2)s1,2.263505879
1734,Cc1cccc(OCCn2c(N)nc3ccccc32)c1,0.693287157
1735,O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,1.889144768
1736,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,2.018920918
1737,O=C(Nc1ccccc1)Nc1ccccc1,1.204391332
1739,C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,1.948222186
1740,Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,1.330271691
1741,O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,1.490969251
1742,c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,1.167848799
1743,CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,1.932843975
1744,CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,0.771146349
1745,O=C(Nc1cccc2cnccc12)c1cccc(F)c1,1.543235884
1746,NCc1ccc(Oc2ccccc2)nc1,1.315697514
1747,O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1.328032845
1749,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,1.206960729
1750,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.507410559
1751,Cc1noc(C2CCN(CC(N)=O)CC2)n1,0.999478534
1752,CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,1.915637234
1756,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.168114287
1757,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.673767142
1758,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,1.821827836
1759,Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1,2.136095621
1760,COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.188984699
1761,CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.755813898
1762,O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1,2.380354173
1763,CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,2.618841659
1764,O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1,2.808403425
1765,O=C(C1CCCN(c2cnccn2)C1)N1CCc2ccccc2C1,2.43650295
1766,O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCc2ccccc2C1,1.940097926
1767,O=C(C1CCCN(c2ccc(Cl)nn2)C1)N1CCc2ccccc2C1,2.096193705
1768,O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1,2.236272674
1769,CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,1.662918302
1770,CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,3.047450887
1771,CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1,1.542613828
1772,Cc1ccc(NC(=O)c2cccc3cccnc23)cc1,2.313700639
1773,Cc1cnn(Cc2cc(F)ccc2F)c1N,0.825815445
1774,CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.32407658
1777,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,1.623693698
1778,CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,1.464638559
1779,CC(C)CCNC(=O)c1ccc2ccccc2n1,2.226452968
1780,Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,1.43025248
1781,Nc1nccc2ccc(-c3cccc(F)c3)cc12,2.31936635
1782,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,1.617535012
1783,COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,2.092731169
1784,c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,1.355029856
1785,Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,2.440759571
1786,CCONC(=O)Cc1coc2c(C)c(C)ccc12,1.952898946
1790,Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.785557602
1791,CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,2.751297584
1792,CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,2.035437744
1794,Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.720200663
1795,Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1,1.467045452
1798,Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,1.986337222
1799,Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1,1.731991449
1800,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098
1801,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.448226941
1802,O=C(Nc1ccccn1)c1cccc2ccccc12,2.118876211
1803,O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.861659842
1806,O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,1.918292513
1807,Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,1.790981448
1808,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,1.652874598
1809,CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.49497508
1810,Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,1.399206301
1814,COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1,2.284667557
1815,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,0.686993566
1816,O=C(NCCc1cccc2cccnc12)C1CCCCC1,2.199173535
1817,CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,2.352111095
1820,O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1,2.168724295
1821,CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,1.02094106
1823,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1.631960961
1824,COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,1.16790781
1825,COc1ncccc1NC(=O)c1cccc(C)n1,2.175897231
1827,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,0.897791982
1829,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,1.714237525
1830,COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,1.780252487
1831,Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,0.903632516
1833,c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1,1.964066253
1834,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.206556044
1836,COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,1.714111719
1837,N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,1.388225573
1840,Cc1cccnc1NC(=O)CCc1ccc(F)cc1,0.837651558
1841,COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,1.970769805
1842,CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,1.394609259
1845,O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,2.194103441
1846,Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,1.620677284
1847,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,2.704014027
1848,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1.871082326
1849,COc1ccc(CN(C)c2ncncc2Br)cc1O,1.413718765
1851,COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,2.110606543
1852,Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,0.94156112
1855,CC(C)c1nc(S(=O)(=O)N2CC3(CC3)c3ccccc32)c[nH]1,2.897040673
1856,NC(=O)COc1ccccc1C(=O)Nc1cccc(-c2ccc3ccccc3c2)n1,1.738439646
1859,O=C1CC(N2CCCN(c3ccc(C(F)(F)F)cn3)CC2)C(=O)N1c1ccccc1,2.431194839
1861,Brc1nnc(N2CCC(OC3CCCC3)CC2)s1,1.888409783
1864,[2H]c1nc(C)nc([2H])c1-c1cc(NC[C@@H](C)c2cccc3c(C(=O)NC)ccnc23)ncn1,0.733357788
1865,CC(=O)Nc1ccccc1CN1CCC(c2nnc3ccccn23)CC1,1.000390689
1866,O=C(Nc1ccc2[nH]ncc2c1)[C@H]1CCCNC1,1.162026432
1868,CCCn1ncc(CN2CCC(c3cc4cccnc4[nH]3)CC2)c1C,1.621280168
1869,O=c1cc2c(n[nH]1)-c1cnc(N3CCCC3)nc1CC2,0.823669813
1872,CN(C)CCSc1nnnn1-c1ccc(Br)cc1,1.456214155
1873,Cc1ccc(Nc2ccnc(Nc3ccc(C)cc3)n2)cc1,1.930658726
1875,CN(CCCC1CCCC1)Cc1cc(=O)[nH]c(=O)[nH]1,0.878808932
1876,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,1.770623763
1877,CC(C)N(C(=O)Cn1cccc2cc(C(F)F)nc1-2)C(C)C,2.45448356
1878,Cc1noc2ncnc(N3CCCN(C(=O)C4CC4)CC3)c12,0.808210973
1879,CCn1ncc(CN(C)C(=O)c2ccc(-c3nc(C)cc(C)n3)cc2)c1C,1.285804764
1880,O=c1c2cccc(C(F)(F)F)c2ncn1C1CCCC1,2.059067122
1882,COc1ncnc(C)c1-c1cccc(OC(C)C)c1,1.802889978
1883,Fc1cccc(N2CCCC2)c1CN1CCN(Cc2ccon2)CC1,1.782164352
1887,CCn1c(CN2CCCCCC2)nc2ccccc2c1=O,1.409696478
1890,Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,1.379686152
1891,COCC1(CNS(=O)(=O)c2ccccc2)CCC1,1.486472985
1894,O=c1c2cnccc2ncn1Cc1ccc2c(c1)CCCO2,1.661651806
1896,Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,2.743977516
1897,COc1ccc(Cl)cc1NC(=O)CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1,2.656293734
1899,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,2.749824402
1900,Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,2.635314822
1903,Cc1ncc(-c2ccccn2)c(CCNC(=O)C2CCCC2)n1,0.864392405
1904,O=C(Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2)C1CC=CC1,1.721060047
1905,Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,0.71941416
1906,O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,1.416840137
1907,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1.245438634
1908,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)/C=C/C=C/c3ccc(C(F)(F)F)cc3)ccc2N1C,2.696159732
1911,c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,1.985754205
1912,C1CN(c2nc3c(c(N4CCSCC4)n2)SCC3)CCS1,2.099414736
1913,Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,1.669707291
1914,CCN(CC)C(=O)CSCc1cncc(F)c1,1.493959675
1915,Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,1.619958968
1917,O=C(c1cc(-c2ccc(F)cc2)on1)N1CC[C@H](O)[C@@H](Oc2ccccc2F)CC1,1.685392372
1918,CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,1.419377405
1920,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,2.235629434
1921,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,2.507289031
1922,CC(=O)Nc1ccc(CNCCOc2ccc(F)cc2F)cc1,1.097500252
1925,COCCCNc1ncc(-c2cc(C)no2)c(C(C)C)n1,1.523226042
1926,Nc1ccnc2ccc(Oc3ccccc3)cc12,1.129722109
1928,COc1ccc(-c2cc(C(C)(C)C)nc(-c3ncccn3)n2)cc1,1.334534169
1932,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,1.298743943
1933,CCc1cc(CNC(=O)Nc2ccc(N3CCSCC3)cc2)on1,1.554755591
1935,C/C(=C/COc1c2occc2cc2ccc(=O)oc12)CO,1.261286665
1938,CN(C)c1nccc(N2CCN(CCCCCF)CC2)n1,1.510477984
1940,Cc1nnc2ncc(-c3cccc4ccnn34)cn12,0.969741977
1941,O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,1.51263104
1944,CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(Cl)ccc4o3)CC[C@@H]2O)CC1,0.905148002
1945,c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,0.920801382
1946,CC(C)(C)CCCNC(=O)N1CCN(Cc2ccon2)CC1,1.233046902
1947,COc1ccc(-c2nn(C)c3ccccc23)c(OC)c1OC,1.97966672
1948,COCC1(CNC(=O)c2cc(Cl)cnc2O)CCC1,1.212453961
1949,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,1.124764984
1950,CCSCCC(=O)NCCn1nc(C)c(CC)c1C,2.164974107
1951,Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,2.598512557
1952,COCC1(CNS(=O)(=O)c2ccc3[nH]cnc3c2)CCC1,1.21031852
1953,Clc1ccc(CSc2nc(-c3ccccc3)c[nH]2)cn1,2.360279033
1954,CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,1.541891125
1955,Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,1.504457269
1956,CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,0.829175074
1957,CNc1ncc(CN(C)CCN2CCCCC2)cn1,0.823343791
1958,C#CCOc1ccc(OC)cc1C(N)=O,1.139942023
1959,Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,1.391552567
1961,CCOc1cc(N(C)CC2CCN(C)CC2)ncn1,1.303044784
1963,Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,2.033697114
1964,Fc1cc(Br)ccc1CNCc1ccccn1,1.423032772
1965,CN(CCSc1ccc2nnnn2n1)Cc1ccccc1,1.810575247
1967,Cc1ncsc1CNc1nnc(-c2ccncc2)o1,0.949438801
1968,c1ccc(-c2nc(CSc3ccc(-n4cccn4)nn3)cs2)cc1,1.875755579
1971,Cc1nccc(NC(=O)c2ccncc2Cl)c1Cl,1.327318058
1972,COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)cc1F,3.060029646
1975,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3)C2)n1,2.02619812
1976,CC(C)CCCNC(=O)c1[nH]ncc1Br,1.217957462
1977,COc1cccc(C)c1C(=O)N[C@H](CO)CCSC,1.512324113
1981,Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N(C)C)n1,1.712683367
1982,C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,0.79190108
1984,CCc1c(C(=O)N2CC[C@@](O)(CC(C)C)[C@@H](Oc3ccc(F)cc3)C2)[nH]c2ccc(C)cc12,2.014948742
1985,COc1cccc(Cn2cnc3c(c2=O)COCC3)c1Cl,0.756940236
1986,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCC1,1.124112792
1987,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@H]1O,2.272465891
1989,Cc1cc(C(=O)N(C)CCCC2CCCC2)cc(C)n1,1.8057998
1990,CC(=O)N1CCC2(C=Cc3cc(C)c(C)cc3O2)CC1,1.092194121
1991,Cc1ccc(=O)n(CCOc2cc(F)cc(Br)c2)n1,2.146531122
1993,Cn1nc(CNC(=O)C2CCC2)c2ccccc21,1.097847077
1994,COc1nc2c(cc1CNC(=O)N1CCC[C@@H]1CO)C(=O)N(C1CCCC1)C2,0.931762888
1999,NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,1.110252917
2000,Nc1nnc(SCCSC2CCCCC2)n1C1CC1,1.685410295
2001,Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,0.692670699
2003,O=C(Nc1ccccn1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,1.070222633
2006,CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCOCC1,0.953276337
2008,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,2.044755286
2010,Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,1.862137345
2011,CCOC(=O)c1cccnc1SCc1cccnc1,2.46652954
2013,O=c1c2oc3ccccc3c2ncn1Cc1ccc(Cl)cc1,2.011049993
2014,Cc1cc(NC(=O)[C@H](C)N(C)C)c2ccccc2n1,0.983536082
2015,CC(=O)N1c2ccc(S(=O)(=O)Nc3cccc(-c4cnco4)c3)cc2CC1C,1.830165073
2016,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,1.352876834
2017,COc1ccc2nc(C)nc(NCc3ncc(C)o3)c2c1,1.371751107
2021,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,0.778946728
2022,CC(C)OCCS(=O)(=O)N1CCc2ccccc2CC1,2.126686508
2023,COC(=O)CCCNC(=O)CN1CCC(C(=O)c2ccc(C)cc2C)CC1,2.809258634
2024,COc1cc(Br)c2c(=O)[nH]c(C)nc2c1,1.142702246
2025,CSc1nnc(CCCNc2cc(C)ccn2)n1C1CCCC1,2.141380783
2028,Cc1ncsc1-c1cncc(CC2CCCN(C)C2)n1,1.504946355
2029,CC(=O)NCCCC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,0.982904118
2030,COC(C)(C)C(=O)Nc1ccnc(C(C)(C)C)n1,1.036229544
2031,CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,1.819023787
2032,COc1cccc(C(=O)Nc2nccs2)c1,2.03616961
2033,CCC(CC)N1CC[C@H](O)[C@@](O)(COc2cc(C)ccc2Cl)C1,2.569262688
2034,CSc1ccc(C)c(C(=O)NCCN2CCC(C)CC2)c1,1.597168449
2035,Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,1.008046306
2036,C[C@@H]1CN(Cc2ccccc2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,1.559798935
2038,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2ccccc2-c2ccccc2)n1,1.488790358
2039,CCn1nccc1-c1cc(C)nc(N2CCCC2)n1,2.059608852
2040,c1ccc(NCc2ccc3c(c2)OCCCO3)nc1,1.823089323
2041,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,1.991761966
2042,c1ccc(N2CCOCC2)c(CNc2cc(N3CCCC3)ncn2)c1,2.278454063
2044,CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,1.990023455
2045,Cc1nc2n(c1CN1CCN(c3ncccn3)CC1)CCCC2,1.463370327
