SMILES,permeability,dset,group,fold,fingerprint,molbert,molformer,physchem
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,-0.24921245,train,random,0,,,,
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,-0.212052821,train,random,0,,,,
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,1.407861993,train,random,0,,,,
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,-0.129160384,train,random,0,,,,
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,1.479515079,train,random,0,,,,
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,1.232459541,train,random,0,,,,
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,1.052795442,train,random,0,,,,
CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,1.007906841,train,random,0,,,,
CCn1nc(C2CCCC2)nc1-c1ccncc1,-0.144800496,train,random,0,,,,
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,-0.101057236,train,random,0,,,,
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,0.927058437,train,random,0,,,,
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,0.135614977,train,random,0,,,,
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,-0.086383416,train,random,0,,,,
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,-0.347026615,train,random,0,,,,
CCCn1nccc1NC(=O)c1c(C)noc1C,0.201983396,train,random,0,,,,
CCc1cc2c(N(C)CCO)ncnc2s1,-0.170002224,train,random,0,,,,
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,-0.240321893,train,random,0,,,,
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.451052046,train,random,0,,,,
Cc1ccc(CNC/C=C/c2ccccc2)cn1,-0.412584257,train,random,0,,,,
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,0.65761908,train,random,0,,,,
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,-0.094478581,train,random,0,,,,
CCCNC(=O)C1(Cc2ccccn2)CCOCC1,1.036571016,train,random,0,,,,
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,-0.043677557,train,random,0,,,,
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,1.185228632,train,random,0,,,,
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,0.203055454,train,random,0,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2.168976645,train,random,0,,,,
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,-0.144378717,train,random,0,,,,
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,-0.050944631,train,random,0,,,,
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,0.681315546,train,random,0,,,,
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,-0.003288903,train,random,0,,,,
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,0.200833378,train,random,0,,,,
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,-0.513764384,train,random,0,,,,
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,0.330171683,train,random,0,,,,
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,-0.149624912,train,random,0,,,,
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,-0.500810854,train,random,0,,,,
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.572649086,train,random,0,,,,
CCC(CC)NC(=O)c1ccc2ncsc2c1,-0.278100764,train,random,0,,,,
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,0.181995052,train,random,0,,,,
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,-0.139917484,train,random,0,,,,
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,0.664060367,train,random,0,,,,
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,1.613323067,train,random,0,,,,
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,0.110744594,train,random,0,,,,
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,0.283241731,train,random,0,,,,
CCOc1ccc(-c2csc(N)n2)cc1,-0.24258264,train,random,0,,,,
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,-0.189183687,train,random,0,,,,
N#Cc1ccc(OCCn2cccn2)cc1,-0.233815791,train,random,0,,,,
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,-0.051336056,train,random,0,,,,
CC(C)CC(=O)Nc1cccnc1N(C)C,-0.22380915,train,random,0,,,,
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,0.160342886,train,random,0,,,,
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,-0.01346576,train,random,0,,,,
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,-0.15654972,train,random,0,,,,
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.116505637,train,random,0,,,,
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,1.441330176,train,random,0,,,,
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,0.515902114,train,random,0,,,,
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,0.049409304,train,random,0,,,,
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,-0.304022944,train,random,0,,,,
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,-0.094722884,train,random,0,,,,
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,-0.169234483,train,random,0,,,,
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,0.17797598,train,random,0,,,,
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,0.086891285,train,random,0,,,,
CN(C)C(=O)COc1ccc(N)c(F)c1,-0.115530568,train,random,0,,,,
COc1ccc(Br)c(-c2nnc(N)o2)c1,-0.150551104,train,random,0,,,,
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,0.951579796,train,random,0,,,,
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,1.354339972,train,random,0,,,,
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,1.417997872,train,random,0,,,,
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,0.978487458,train,random,0,,,,
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,-0.090177348,train,random,0,,,,
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,-0.396946441,train,random,0,,,,
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,0.753265967,train,random,0,,,,
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,-0.28333235,train,random,0,,,,
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.053139809,train,random,0,,,,
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,0.154684412,train,random,0,,,,
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,-0.300197914,train,random,0,,,,
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,-0.250844026,train,random,0,,,,
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.338892733,train,random,0,,,,
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.142006289,train,random,0,,,,
Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,-0.143531099,train,random,0,,,,
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,0.825726869,train,random,0,,,,
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,0.40205758,train,random,0,,,,
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,1.780028125,train,random,0,,,,
Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1,-0.082079165,train,random,0,,,,
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,0.005423268,train,random,0,,,,
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,0.027081622,train,random,0,,,,
CC(C)CC(=O)NCC(=O)N1CCCC1,0.079041751,train,random,0,,,,
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,0.115686601,train,random,0,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,-0.196353608,train,random,0,,,,
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,-0.22676709,train,random,0,,,,
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,-0.204548622,train,random,0,,,,
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,-0.168890367,train,random,0,,,,
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,0.687334663,train,random,0,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,0.771514668,train,random,0,,,,
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.823980535,train,random,0,,,,
COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,0.099820888,train,random,0,,,,
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.567166068,train,random,0,,,,
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.054526705,train,random,0,,,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,-0.145285064,train,random,0,,,,
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,-0.1123879,train,random,0,,,,
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,0.393728801,train,random,0,,,,
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,1.653675764,train,random,0,,,,
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,-0.115722102,train,random,0,,,,
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,1.202175212,train,random,0,,,,
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,-0.225310643,train,random,0,,,,
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,-0.033352653,train,random,0,,,,
O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,-0.016159967,train,random,0,,,,
Brc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)o1,-0.01066854,train,random,0,,,,
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,0.885132227,train,random,0,,,,
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,0.473527956,train,random,0,,,,
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,-0.179893138,train,random,0,,,,
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,-0.18289097,train,random,0,,,,
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,1.492225181,train,random,0,,,,
CCN1CCC(Nc2ncnc3c2cnn3C)CC1,0.603701577,train,random,0,,,,
Cc1nccn1CCNC(=O)C(C)(C)C,0.814325177,train,random,0,,,,
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,-0.247814021,train,random,0,,,,
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,0.056857032,train,random,0,,,,
COc1cccc(NC(=O)CNc2cccc(-c3ccnc(C)n3)c2)c1,0.378228288,train,random,0,,,,
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,1.029089322,train,random,0,,,,
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,0.605102208,train,random,0,,,,
O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,0.162957515,train,random,0,,,,
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,-0.07529868,train,random,0,,,,
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,-0.062662321,train,random,0,,,,
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,0.895701982,train,random,0,,,,
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1.352465131,train,random,0,,,,
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.355354985,train,random,0,,,,
Nc1nc2ccccc2n1CCCc1ccccc1,-0.014960767,train,random,0,,,,
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,-0.261874717,train,random,0,,,,
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.576442789,train,random,0,,,,
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,1.573193915,train,random,0,,,,
CC(C)CN(c1ncnc2c1cnn2C)C1CC1,-0.136315042,train,random,0,,,,
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,-0.138184752,train,random,0,,,,
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,-0.082586085,train,random,0,,,,
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,0.126314146,train,random,0,,,,
CCOC(=O)CNC(=O)c1ccc(O)cc1O,-0.152155262,train,random,0,,,,
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,0.045284987,train,random,0,,,,
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,0.12510836,train,random,0,,,,
CN(Cc1ccccc1)C(=O)c1ccc(-n2cccn2)nc1,-0.247169416,train,random,0,,,,
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,-0.117155797,train,random,0,,,,
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,-0.229488133,train,random,0,,,,
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,1.370969319,train,random,0,,,,
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,0.10211628,train,random,0,,,,
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,-0.243064456,train,random,0,,,,
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,0.643130598,train,random,0,,,,
Clc1ccc(NCc2ccoc2)nn1,-0.226034417,train,random,0,,,,
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,-0.114810987,train,random,0,,,,
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,1.709676559,train,random,0,,,,
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,1.218027545,train,random,0,,,,
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,0.098776106,train,random,0,,,,
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,0.278115947,train,random,0,,,,
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,0.107334349,train,random,0,,,,
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,-0.111068517,train,random,0,,,,
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,0.413039743,train,random,0,,,,
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,0.46929179,train,random,0,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.384046827,train,random,0,,,,
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,-0.164551611,train,random,0,,,,
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,0.147743474,train,random,0,,,,
COc1ccc(-c2c(C)n[nH]c2C)cn1,-0.16858531,train,random,0,,,,
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.349036119,train,random,0,,,,
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,-0.147306971,train,random,0,,,,
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,1.678003236,train,random,0,,,,
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,-0.165074651,train,random,0,,,,
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,1.050448301,train,random,0,,,,
CC(C)(C)CC(=O)N1CCC(OCCCN)CC1,0.905683353,train,random,0,,,,
CC(C)NC(=O)Cn1nnnc1C(C)(C)C,0.095241,train,random,0,,,,
CCONC(=O)c1cncn1-c1ccc(F)cc1,0.349871015,train,random,0,,,,
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,0.861703588,train,random,0,,,,
Cc1ccccc1OCCn1c(N)nc2ccccc21,0.183276025,train,random,0,,,,
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,-0.062260208,train,random,0,,,,
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,0.522111816,train,random,0,,,,
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,-0.16528713,train,random,0,,,,
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,0.428984291,train,random,0,,,,
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,-0.242457763,train,random,0,,,,
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,-0.375403905,train,random,0,,,,
CN(CCc1ccccn1)c1cnc2ccccc2n1,-0.193864874,train,random,0,,,,
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,0.831332067,train,random,0,,,,
O=C1CN(C(=O)c2cccc(Oc3cccc(C(F)(F)F)c3)c2)CCN1,0.923784715,train,random,0,,,,
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,0.349155017,train,random,0,,,,
CC(C)CC(=O)N1CCC(Cc2cccc(-c3cncnc3)c2)(C(=O)NC(C)C)CC1,1.856130449,train,random,0,,,,
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,-0.053185066,train,random,0,,,,
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,-0.307312812,train,random,0,,,,
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,0.096234041,train,random,0,,,,
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,0.1238409,train,random,0,,,,
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,-0.116823095,train,random,0,,,,
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,1.128805354,train,random,0,,,,
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.731137009,train,random,0,,,,
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.687865037,train,random,0,,,,
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,-0.332738654,train,random,0,,,,
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1,0.358545611,train,random,0,,,,
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.117090365,train,random,0,,,,
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,0.387457742,train,random,0,,,,
CCSCc1nc(N)c2ccccc2n1,-0.166927023,train,random,0,,,,
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,1.490875382,train,random,0,,,,
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,0.544452712,train,random,0,,,,
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,1.212996707,train,random,0,,,,
Cc1csc(NC(=O)CCc2ccncc2)n1,-0.057438597,train,random,0,,,,
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,-0.18551033,train,random,0,,,,
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,-0.156295413,train,random,0,,,,
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,0.289342383,train,random,0,,,,
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,-0.314692176,train,random,0,,,,
CN(Cc1ccn(-c2ccccc2)n1)C(=O)c1ccc(O)nc1,1.488598503,train,random,0,,,,
O=C(c1noc2c1CCCC2)N1CCN(c2ncccn2)CC1,-0.204917903,train,random,0,,,,
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,-0.454856064,train,random,0,,,,
CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,-0.353679122,train,random,0,,,,
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,-0.223714513,train,random,0,,,,
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,-0.045748652,train,random,0,,,,
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,-0.192168725,train,random,0,,,,
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1,0.418813542,train,random,0,,,,
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0.026700372,train,random,0,,,,
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,0.612987096,train,random,0,,,,
O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,1.108277615,train,random,0,,,,
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,0.827538202,train,random,0,,,,
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,-0.238222585,train,random,0,,,,
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,-0.030456182,train,random,0,,,,
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,-0.182504795,train,random,0,,,,
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,-0.251844489,train,random,0,,,,
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,1.344515239,train,random,0,,,,
CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,0.291271951,train,random,0,,,,
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,0.393428153,train,random,0,,,,
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,-0.154029405,train,random,0,,,,
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,1.277060596,train,random,0,,,,
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,-0.084921164,train,random,0,,,,
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,0.9964933,train,random,0,,,,
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.110659648,train,random,0,,,,
COc1cc2nc(N)sc2cc1OC,-0.175465056,train,random,0,,,,
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,0.333624388,train,random,0,,,,
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,-0.171590374,train,random,0,,,,
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.31340841,train,random,0,,,,
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-0.096941866,train,random,0,,,,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.220848853,train,random,0,,,,
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,-0.038317043,train,random,0,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,0.153083684,train,random,0,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,-0.115777617,train,random,0,,,,
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,0.293943516,train,random,0,,,,
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,-0.117349553,train,random,0,,,,
Cc1cc(NC(=O)c2cccs2)no1,-0.209614019,train,random,0,,,,
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,-0.200789714,train,random,0,,,,
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,0.279969626,train,random,0,,,,
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,-0.17421145,train,random,0,,,,
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-0.184833917,train,random,0,,,,
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,0.846931076,train,random,0,,,,
O=C(NCc1cc(F)cc(F)c1)c1ccccn1,-0.143194689,train,random,0,,,,
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-0.302037185,train,random,0,,,,
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.925071054,train,random,0,,,,
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,0.360701305,train,random,0,,,,
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.642548194,train,random,0,,,,
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.249681772,train,random,0,,,,
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,-0.314355198,train,random,0,,,,
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,0.399825638,train,random,0,,,,
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,0.128494074,train,random,0,,,,
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.965645119,train,random,0,,,,
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,-0.118484638,train,random,0,,,,
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,0.903656713,train,random,0,,,,
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,-0.156317083,train,random,0,,,,
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,-0.011133705,train,random,0,,,,
