SMILES,ppb_r,dset,group,fold,fingerprint,molbert,molformer,physchem
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.276231958,train,random,1,,,,
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,0.123198075,train,random,1,,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.029188389,train,random,1,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,-0.139063379,train,random,1,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.742321425,train,random,1,,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,0.137354111,train,random,1,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.611935625,train,random,1,,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.460897843,train,random,1,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.696793085,train,random,1,,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,0.846275242,train,random,1,,,,
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,1.114444172,train,random,1,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,train,random,1,,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.264227348,train,random,1,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,-0.590066877,train,random,1,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.434152181,train,random,1,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,1.265713811,train,random,1,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,0.549861188,train,random,1,,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.433497815,train,random,1,,,,
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,1.801527189,train,random,1,,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,1.868168158,train,random,1,,,,
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,0.718335579,train,random,1,,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.180842415,train,random,1,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,0.008174184,train,random,1,,,,
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,1.024690862,train,random,1,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,0.021602716,train,random,1,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,0.624282096,train,random,1,,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.571825249,train,random,1,,,,
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,0.142389466,train,random,1,,,,
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,0.594060901,train,random,1,,,,
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.38219721,train,random,1,,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.241969612,train,random,1,,,,
Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,1.077985291,train,random,1,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,0.86254877,train,random,1,,,,
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,0.069298012,train,random,1,,,,
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.630427875,train,random,1,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,-0.208309351,train,random,1,,,,
CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,1.071845201,train,random,1,,,,
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.601853652,train,random,1,,,,
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.876910311,train,random,1,,,,
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,-0.266802735,train,random,1,,,,
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,0.686814955,train,random,1,,,,
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,1.192985379,train,random,1,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.341988603,train,random,1,,,,
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.58945809,train,random,1,,,,
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,1.579154557,train,random,1,,,,
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,0.374565061,train,random,1,,,,
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1Cl,0.115943177,train,random,1,,,,
COc1ccc(CCCN2CCN(c3cnn(C)c3)C(=O)C2)cc1F,1.308414999,train,random,1,,,,
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,1.111934276,train,random,1,,,,
Cc1c(F)cccc1NC(=O)CN1[C@H]2CCCC(=O)N[C@@]2(C)C[C@H]1Cc1ccccc1,0.925312092,train,random,1,,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,-1.638272164,train,random,1,,,,
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,1.990813743,train,random,1,,,,
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,0.360971884,train,random,1,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,0.142702246,train,random,1,,,,
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,0.581038949,train,random,1,,,,
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,-0.204119983,train,random,1,,,,
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccc(F)cc2)C1,0.918868743,train,random,1,,,,
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,0.531095547,train,random,1,,,,
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,1.25166255,train,random,1,,,,
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,-0.172630727,train,random,1,,,,
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,1.091666958,train,random,1,,,,
C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc(-c2cccc3ncccc23)oc1=O,0.360404055,train,random,1,,,,
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,0.780605306,train,random,1,,,,
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,0.847634344,train,random,1,,,,
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,1.491417728,train,random,1,,,,
CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,1.555686814,train,random,1,,,,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.440121603,train,random,1,,,,
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.632416797,train,random,1,,,,
Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,0.637289548,train,random,1,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,1.146840934,train,random,1,,,,
CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,0.944630702,train,random,1,,,,
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,0.915558115,train,random,1,,,,
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccccc2Cl)C1,0.273695588,train,random,1,,,,
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,2.0,train,random,1,,,,
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.628286731,train,random,1,,,,
O=C(CN1CCCC(c2cccc(Cc3cccc(F)c3)n2)C1)N1CCCC1,0.953856298,train,random,1,,,,
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,0.650307523,train,random,1,,,,
Cc1cc(C)c2c(N)c(C(=O)NCc3ccc(Cl)cc3)sc2n1,-0.185752404,train,random,1,,,,
COc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,0.452093249,train,random,1,,,,
CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,1.960042456,train,random,1,,,,
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,1.861522463,train,random,1,,,,
O=C1NCCSc2c1sc1ccc(O)cc21,1.164679941,train,random,1,,,,
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1.65850745,train,random,1,,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,0.38219721,train,random,1,,,,
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,-0.251811973,train,random,1,,,,
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,1.54052968,train,random,1,,,,
COCCc1ccc(OCC(O)CNC(C)C)cc1,2.0,train,random,1,,,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.855513099,train,random,1,,,,
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.047274867,train,random,1,,,,
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(O)c5cccc(OC)c5nc34)cc1)CC2,-1.292429824,train,random,1,,,,
C=CCc1ccccc1OCC(O)CNC(C)C,1.496029699,train,random,1,,,,
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,1.850860573,train,random,1,,,,
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,2.0,train,random,1,,,,
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,-0.137272472,train,random,1,,,,
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,1.058463986,train,random,1,,,,
CC(=O)Nc1ccc(O)cc1,1.916985305,train,random,1,,,,
O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,1.92695435,train,random,1,,,,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,-0.27572413,train,random,1,,,,
CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,0.180412633,train,random,1,,,,
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,0.312177356,train,random,1,,,,
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,-0.099086932,train,random,1,,,,
O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,1.70808081,train,random,1,,,,
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,1.842553077,train,random,1,,,,
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,0.77224834,train,random,1,,,,
CC(=O)Nc1ncc(C(=O)O)s1,1.854123782,train,random,1,,,,
Cc1cccc(-c2nc(C34CCC(C(N)=O)(CC3)CC4)[nH]c2-c2ccc3c(c2)OCO3)n1,0.21031852,train,random,1,,,,
COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC.Cl,-0.823908741,train,random,1,,,,
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,0.51851394,test,random,1,1.0948704246300007,0.5790973259500004,0.7393942748900001,0.8307163552
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.092264361,test,random,1,0.47343212707,0.5194076088099998,0.30960242459999987,0.38067670605
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,-0.639532816,test,random,1,1.2678936264500005,0.94542041794,0.50158362202,1.2916018493700008
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,-0.35853,test,random,1,0.57138492682,0.43874459738000016,0.3632799220799998,0.4213311128699999
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,2.0,test,random,1,1.1445365010500006,1.08511037735,0.8725571612300003,1.0938835417600001
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.626076768,test,random,1,1.0482335489500003,1.087507205050001,0.7457980253599998,1.5387916669699993
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.640978057,test,random,1,1.0608912886700004,0.6207065390799997,0.5613430891099999,0.5394173637899998
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,1.240049772,test,random,1,0.75147939343,0.8223217423700006,0.9301463259100001,0.6612367461099997
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.207445854,test,random,1,0.9122624744100001,0.7290052416999999,1.0732537777900006,0.6020262255099997
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.593618308,test,random,1,0.9462572509100002,0.7418276593799998,0.6872603758499998,0.5688068580999998
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.685562611,test,random,1,0.7942447899600001,0.8907501409400003,0.8642004970300001,1.3449158179699998
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.747124255,test,random,1,1.2432568046500005,1.3602739669000008,0.89550967832,1.6950564257600007
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.584331224,test,random,1,0.5065566855999999,0.47951751708000023,0.57115309645,0.3489473819600004
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,1.950724994,test,random,1,0.8607244698399998,1.0291657078600003,1.56848564606,1.574189931410001
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,1.484982782,test,random,1,1.1159998294300009,1.1535326646100008,0.8182584948,0.8102770104099999
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.966376423,test,random,1,0.8622225630800001,0.0027827078600000266,0.35780953753999994,-0.013454259250000005
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.394924244,test,random,1,1.1156932719800003,0.9154072600300005,0.6273888130899999,0.8939948321799998
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1.844321821,test,random,1,1.3156805100700006,1.3575698209700007,1.41377880009,1.6162620906400003
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,0.715167358,test,random,1,0.6475617419699999,0.5572881507499997,0.75407314451,0.6551144488799996
CN(Cc1ccccc1)C1(C(=O)N2CCNC(=O)CC2)Cc2ccccc2C1,0.912806393,test,random,1,0.9118607546900003,0.9137163468999998,0.7159192706499999,1.5487056368300005
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,1.076967952,test,random,1,0.5131957053099997,0.5213145577799999,0.45902187105999986,0.73957836705
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,-0.18243463,test,random,1,0.5193769793800004,0.31957996422000007,0.47377965740999983,0.20877545774
C#C[C@@](C)(CC)NC(=O)c1cc(F)cnc1NC1CC(F)(F)C1,0.850278553,test,random,1,1.1729395202200006,1.2450023602800002,0.7215250802700004,0.7694335062800003
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,1.923109252,test,random,1,1.5565518517499997,1.3224387153100003,0.9886558704100002,1.4923285524599998
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,1.348966512,test,random,1,0.3434049653200001,0.5396372689799999,0.86376343051,0.5628012747799999
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,-0.063486258,test,random,1,0.9559584892299999,0.5419259538999996,0.38092174566000003,0.09990332351999998
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,0.275311355,test,random,1,0.6852765135600001,0.6171461932099997,0.92843943253,0.5005451955499999
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.284633733,test,random,1,0.9323446592700004,1.30418361598,0.87069402133,1.6113621614799993
COCCNC(=O)c1ccnc(C2CCNCC2)c1,2.0,test,random,1,1.3523357442200004,1.61882362908,1.1978946724300001,1.8187207461399992
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.426673888,test,random,1,1.1218104808500005,1.0004074865100003,0.7624280014800001,0.4373720205499999
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,1.371880249,test,random,1,0.6660534113100001,0.6244391305399998,0.7783990647300001,1.2917094140799998
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,1.754608223,test,random,1,0.7408495758300002,-0.08358971341999999,0.11117759296999997,-0.16555996496000003
COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,0.232233521,test,random,1,0.2631524351099999,0.21236495493,0.1910915147,-0.039682199190000024
CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,0.622421274,test,random,1,0.6713619797700001,0.6148740034800002,1.0557484084700008,0.5367068157799997
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,0.51851394,train,random,2,,,,
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.268343914,train,random,2,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,train,random,2,,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,-1.403402904,train,random,2,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.092264361,train,random,2,,,,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,-0.639532816,train,random,2,,,,
CC(C)NCC(O)COc1cccc2ccccc12,1.347759218,train,random,2,,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.943095149,train,random,2,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,-0.35853,train,random,2,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,2.0,train,random,2,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.626076768,train,random,2,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,-0.325138859,train,random,2,,,,
CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,-0.055517328,train,random,2,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,-0.68613278,train,random,2,,,,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,1.615139594,train,random,2,,,,
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.072507236,train,random,2,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.388207807,train,random,2,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.640978057,train,random,2,,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,0.631443769,train,random,2,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,1.74597993,train,random,2,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.236577565,train,random,2,,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-0.08249449,train,random,2,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.326540669,train,random,2,,,,
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.364100521,train,random,2,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.244598701,train,random,2,,,,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.669595781,train,random,2,,,,
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.231979027,train,random,2,,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.276231958,train,random,2,,,,
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,0.123198075,train,random,2,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,-0.139063379,train,random,2,,,,
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,1.240049772,train,random,2,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.742321425,train,random,2,,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,0.137354111,train,random,2,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.611935625,train,random,2,,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.460897843,train,random,2,,,,
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.207445854,train,random,2,,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.593618308,train,random,2,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.696793085,train,random,2,,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,0.846275242,train,random,2,,,,
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,1.114444172,train,random,2,,,,
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.685562611,train,random,2,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,train,random,2,,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.264227348,train,random,2,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,-0.590066877,train,random,2,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.434152181,train,random,2,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.747124255,train,random,2,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.584331224,train,random,2,,,,
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,1.801527189,train,random,2,,,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,1.950724994,train,random,2,,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,1.868168158,train,random,2,,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.180842415,train,random,2,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,0.008174184,train,random,2,,,,
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,1.024690862,train,random,2,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,0.021602716,train,random,2,,,,
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,1.484982782,train,random,2,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,0.624282096,train,random,2,,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.571825249,train,random,2,,,,
