SMILES,microsom_stab_r,dset,group,fold,fingerprint,molbert,molformer,physchem
Cc1ccc(CNC/C=C/c2ccccc2)cn1,2.61324333,train,random,0,,,,
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,2.641757598,train,random,0,,,,
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,1.883030825,train,random,0,,,,
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,2.458865888,train,random,0,,,,
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,2.232536175,train,random,0,,,,
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,2.576675294,train,random,0,,,,
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,2.600216849,train,random,0,,,,
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,3.172363536,train,random,0,,,,
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,3.402485094,train,random,0,,,,
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.958625989,train,random,0,,,,
CCC(CC)NC(=O)c1ccc2ncsc2c1,1.311287539,train,random,0,,,,
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,1.594237812,train,random,0,,,,
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,1.336939794,train,random,0,,,,
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,1.593894982,train,random,0,,,,
CCOc1ccc(-c2csc(N)n2)cc1,2.528736778,train,random,0,,,,
CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,2.943585026,train,random,0,,,,
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,2.84132818,train,random,0,,,,
CC(C)CC(=O)Nc1cccnc1N(C)C,1.762746065,train,random,0,,,,
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,2.698558098,train,random,0,,,,
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,2.703378228,train,random,0,,,,
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,3.159559373,train,random,0,,,,
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,2.037928236,train,random,0,,,,
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,2.753205281,train,random,0,,,,
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,2.192308137,train,random,0,,,,
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,2.258009568,train,random,0,,,,
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,2.90539755,train,random,0,,,,
O=C(NCCCn1ccnc1)N1CCC12CCC2,1.444591226,train,random,0,,,,
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,3.01474183,train,random,0,,,,
COc1ccc(Br)c(-c2nnc(N)o2)c1,1.772439068,train,random,0,,,,
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,2.109912491,train,random,0,,,,
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,2.704210593,train,random,0,,,,
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,1.898319212,train,random,0,,,,
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,3.101632301,train,random,0,,,,
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,3.471998625,train,random,0,,,,
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,2.467858104,train,random,0,,,,
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,3.62353676,train,random,0,,,,
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,2.259804048,train,random,0,,,,
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,2.335905004,train,random,0,,,,
Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,3.5569184,train,random,0,,,,
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,1.626494345,train,random,0,,,,
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,1.735023717,train,random,0,,,,
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,3.526665909,train,random,0,,,,
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,1.85115435,train,random,0,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,2.227153696,train,random,0,,,,
CCc1nnnn1Cc1noc2c1CCCC2,1.782852287,train,random,0,,,,
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,2.166385705,train,random,0,,,,
CCOc1ncccc1-c1cc(Cl)ccc1O,2.815365197,train,random,0,,,,
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,2.504394735,train,random,0,,,,
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,2.461072127,train,random,0,,,,
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,2.188841335,train,random,0,,,,
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,2.72053057,train,random,0,,,,
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,3.456797077,train,random,0,,,,
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,3.179450387,train,random,0,,,,
COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,2.330373183,train,random,0,,,,
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,2.430890608,train,random,0,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.830243405,train,random,0,,,,
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,3.537610206,train,random,0,,,,
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,2.034439941,train,random,0,,,,
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,3.019742553,train,random,0,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,1.635905772,train,random,0,,,,
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.395308916,train,random,0,,,,
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,2.09887206,train,random,0,,,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1.977476673,train,random,0,,,,
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,2.061022496,train,random,0,,,,
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,3.238495478,train,random,0,,,,
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,2.375840953,train,random,0,,,,
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,3.304632684,train,random,0,,,,
O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,2.036225549,train,random,0,,,,
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,1.397592434,train,random,0,,,,
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,2.379492251,train,random,0,,,,
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,3.685872813,train,random,0,,,,
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,2.562956293,train,random,0,,,,
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,2.420097738,train,random,0,,,,
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,2.214541855,train,random,0,,,,
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,3.289148638,train,random,0,,,,
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,2.980318405,train,random,0,,,,
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.883161567,train,random,0,,,,
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.838213549,train,random,0,,,,
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,1.650822153,train,random,0,,,,
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,3.295658567,train,random,0,,,,
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,2.175720503,train,random,0,,,,
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1.368621544,train,random,0,,,,
Nc1nc2ccccc2n1CCCc1ccccc1,2.665882922,train,random,0,,,,
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.907669281,train,random,0,,,,
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,2.162877917,train,random,0,,,,
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,3.630252291,train,random,0,,,,
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,2.732886485,train,random,0,,,,
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,2.64966289,train,random,0,,,,
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,2.32059697,train,random,0,,,,
CCOC(=O)CNC(=O)c1ccc(O)cc1O,2.05592086,train,random,0,,,,
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,2.906020253,train,random,0,,,,
CN(Cc1ccccc1)C(=O)c1ccc(-n2cccn2)nc1,3.697944903,train,random,0,,,,
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,1.671108018,train,random,0,,,,
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,3.295722319,train,random,0,,,,
CN(CC1(O)CCCC1)c1ncccn1,2.120001074,train,random,0,,,,
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,1.299572667,train,random,0,,,,
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,1.307816827,train,random,0,,,,
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,1.683101096,train,random,0,,,,
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,2.081919508,train,random,0,,,,
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,2.421750312,train,random,0,,,,
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,1.17350677,train,random,0,,,,
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,2.079155911,train,random,0,,,,
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,2.931718674,train,random,0,,,,
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,2.010897548,train,random,0,,,,
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,1.284566077,train,random,0,,,,
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,2.489812285,train,random,0,,,,
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,2.714752111,train,random,0,,,,
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,2.229090267,train,random,0,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,1.459543258,train,random,0,,,,
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,1.585065737,train,random,0,,,,
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,2.025297671,train,random,0,,,,
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,1.304081029,train,random,0,,,,
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,2.99962113,train,random,0,,,,
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,2.675676628,train,random,0,,,,
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,2.826104619,train,random,0,,,,
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,3.149882061,train,random,0,,,,
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,1.329967073,train,random,0,,,,
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,2.81682505,train,random,0,,,,
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,2.366940067,train,random,0,,,,
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,3.223718093,train,random,0,,,,
Cc1ccccc1OCCn1c(N)nc2ccccc21,3.245500083,train,random,0,,,,
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,1.827317568,train,random,0,,,,
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,2.086188927,train,random,0,,,,
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,1.410321618,train,random,0,,,,
CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1,3.37586837,train,random,0,,,,
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.647924522,train,random,0,,,,
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.919015298,train,random,0,,,,
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,2.781696508,train,random,0,,,,
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,2.745873128,train,random,0,,,,
CN(CCc1ccccn1)c1cnc2ccccc2n1,2.935338453,train,random,0,,,,
Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,2.554136493,train,random,0,,,,
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,2.682066517,train,random,0,,,,
O=C1CN(C(=O)c2cccc(Oc3cccc(C(F)(F)F)c3)c2)CCN1,1.820017453,train,random,0,,,,
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,2.641752644,train,random,0,,,,
CC(C)CC(=O)N1CCC(Cc2cccc(-c3cncnc3)c2)(C(=O)NC(C)C)CC1,2.841433307,train,random,0,,,,
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,2.987411064,train,random,0,,,,
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,2.897800774,train,random,0,,,,
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,2.873401407,train,random,0,,,,
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,2.047259287,train,random,0,,,,
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,2.78597368,train,random,0,,,,
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,2.179913553,train,random,0,,,,
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,3.04518093,train,random,0,,,,
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,2.109244346,train,random,0,,,,
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,2.701628419,train,random,0,,,,
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1,2.031275125,train,random,0,,,,
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,1.41575771,train,random,0,,,,
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,1.35987341,train,random,0,,,,
CCSCc1nc(N)c2ccccc2n1,2.081602912,train,random,0,,,,
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,3.027395685,train,random,0,,,,
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,3.438004091,train,random,0,,,,
Cc1csc(NC(=O)CCc2ccncc2)n1,1.656059852,train,random,0,,,,
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,3.391068553,train,random,0,,,,
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,2.437874177,train,random,0,,,,
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,1.459422646,train,random,0,,,,
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,2.921989596,train,random,0,,,,
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,2.800172495,train,random,0,,,,
Fc1ccccc1CN1CCN(c2ncccn2)CC1,2.902895597,train,random,0,,,,
O=C(c1noc2c1CCCC2)N1CCN(c2ncccn2)CC1,3.464581643,train,random,0,,,,
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,3.613144912,train,random,0,,,,
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,2.64729395,train,random,0,,,,
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,1.989467616,train,random,0,,,,
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,2.407188583,train,random,0,,,,
Cc1cccnc1CNc1ccc(C#N)cc1F,2.207171016,train,random,0,,,,
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,2.854780773,train,random,0,,,,
CC(=O)N1CCN(C(=O)c2ccc(-c3ccc(F)cc3)cc2F)CC1,1.300552009,train,random,0,,,,
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,2.632489686,train,random,0,,,,
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,3.271445916,train,random,0,,,,
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,1.788309812,train,random,0,,,,
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,2.255197704,train,random,0,,,,
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,2.949836759,train,random,0,,,,
CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,1.868850077,train,random,0,,,,
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,2.415362368,train,random,0,,,,
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,1.665796678,train,random,0,,,,
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,2.825639642,train,random,0,,,,
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,3.254931209,train,random,0,,,,
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,3.3586478,train,random,0,,,,
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,2.447496029,train,random,0,,,,
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,1.800428369,train,random,0,,,,
COc1cc2nc(N)sc2cc1OC,1.098920479,train,random,0,,,,
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,2.897525378,train,random,0,,,,
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,1.867007611,train,random,0,,,,
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,1.954305236,train,random,0,,,,
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,1.37794338,train,random,0,,,,
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,2.086619618,train,random,0,,,,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,2.487220417,train,random,0,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,2.302226997,train,random,0,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,2.094792451,train,random,0,,,,
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.81471827,train,random,0,,,,
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,2.124425967,train,random,0,,,,
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,1.775544917,train,random,0,,,,
Cc1cc(NC(=O)c2cccs2)no1,2.899488912,train,random,0,,,,
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,1.724873637,train,random,0,,,,
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,2.382701283,train,random,0,,,,
CN(c1ncc(Br)cn1)C1CCS(=O)CC1,1.410541048,train,random,0,,,,
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,1.645648201,train,random,0,,,,
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,2.322562459,train,random,0,,,,
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,2.967422537,train,random,0,,,,
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,3.188676267,train,random,0,,,,
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,3.039764983,train,random,0,,,,
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,1.891040997,train,random,0,,,,
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,2.625246581,train,random,0,,,,
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.869654071,train,random,0,,,,
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,2.127700734,train,random,0,,,,
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,2.345599152,train,random,0,,,,
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.647901076,train,random,0,,,,
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,2.511115652,train,random,0,,,,
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,2.37697822,train,random,0,,,,
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,1.667714385,train,random,0,,,,
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,2.159338557,train,random,0,,,,
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.804228055,train,random,0,,,,
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,2.086754788,train,random,0,,,,
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,1.419278183,train,random,0,,,,
CN(Cc1cccnc1)Cc1ccc(C#N)o1,1.843039577,train,random,0,,,,
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,2.058813073,train,random,0,,,,
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,1.882877294,train,random,0,,,,
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,3.0467651,train,random,0,,,,
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,2.600480634,train,random,0,,,,
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,2.740063318,train,random,0,,,,
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,2.278977548,train,random,0,,,,
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,3.301043893,train,random,0,,,,
CCc1nc(CC)n(Cc2nc(C)cs2)n1,1.600286626,train,random,0,,,,
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,2.057521569,train,random,0,,,,
Cc1nc(CC(=O)NCc2ccccc2)cs1,1.590696972,train,random,0,,,,
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,2.691960689,train,random,0,,,,
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,2.774065649,train,random,0,,,,
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,2.860404493,train,random,0,,,,
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,3.179797018,train,random,0,,,,
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,3.0852995,train,random,0,,,,
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I,2.120439016,train,random,0,,,,
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,3.396260039,train,random,0,,,,
O=C(COCC1CC1)N1CCCc2ncccc21,1.832681319,train,random,0,,,,
O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1,1.477323878,train,random,0,,,,
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,2.957847591,train,random,0,,,,
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,2.619622305,train,random,0,,,,
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,3.323269224,train,random,0,,,,
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.736531949,train,random,0,,,,
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,2.006974917,train,random,0,,,,
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,1.284566077,train,random,0,,,,
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,2.122215878,train,random,0,,,,
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,3.490840789,train,random,0,,,,
CC(C)C(=O)N1CCC(Nc2ncnc3ccsc23)CC1,1.283323848,train,random,0,,,,
Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,1.551913324,train,random,0,,,,
O=C(NCc1cccc(F)c1)c1[nH]nnc1-c1ccccc1,1.241397042,train,random,0,,,,
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.490295665,train,random,0,,,,
CCCC(=O)Nc1ccc(-n2cccn2)nc1,1.502577322,train,random,0,,,,
CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,2.675280542,train,random,0,,,,
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,2.110377561,train,random,0,,,,
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1,2.095615626,train,random,0,,,,
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,2.488759353,train,random,0,,,,
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,2.667588357,train,random,0,,,,
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,2.62188429,train,random,0,,,,
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,3.345169574,train,random,0,,,,
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,3.034963171,train,random,0,,,,
