SMILES,microsom_stab_h,dset,group,fold,fingerprint,molbert,molformer,physchem
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,1.049992857,train,random,0,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.256580655,train,random,0,,,,
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,2.481132922,train,random,0,,,,
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,1.743149009,train,random,0,,,,
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,1.459377408,train,random,0,,,,
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,1.422031431,train,random,0,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,0.806654724,train,random,0,,,,
COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,2.43432774,train,random,0,,,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1.401934464,train,random,0,,,,
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.84221595,train,random,0,,,,
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,1.058995094,train,random,0,,,,
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,2.662653022,train,random,0,,,,
O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,1.426136989,train,random,0,,,,
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.735774498,train,random,0,,,,
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.241150355,train,random,0,,,,
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,1.304576689,train,random,0,,,,
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,0.740204736,train,random,0,,,,
CCN1CCC(Nc2ncnc3c2cnn3C)CC1,1.802363174,train,random,0,,,,
CN(CC1CCCC1)C(=O)Nc1ccccc1N1CCOC1=O,1.652110905,train,random,0,,,,
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,2.090864442,train,random,0,,,,
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,2.105251234,train,random,0,,,,
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.193068916,train,random,0,,,,
COc1cccc(NC(=O)CNc2cccc(-c3ccnc(C)n3)c2)c1,1.786687551,train,random,0,,,,
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,1.300117018,train,random,0,,,,
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.068119042,train,random,0,,,,
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,1.020858282,train,random,0,,,,
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,2.032457583,train,random,0,,,,
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,1.058843415,train,random,0,,,,
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.902481549,train,random,0,,,,
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,2.086156875,train,random,0,,,,
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.442181775,train,random,0,,,,
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,1.14213908,train,random,0,,,,
CC(C)CN(c1ncnc2c1cnn2C)C1CC1,1.703334375,train,random,0,,,,
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,3.000683042,train,random,0,,,,
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,1.196037941,train,random,0,,,,
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,0.967641564,train,random,0,,,,
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,1.017033339,train,random,0,,,,
CCOC(=O)CNC(=O)c1ccc(O)cc1O,1.535686454,train,random,0,,,,
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.059714846,train,random,0,,,,
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,2.357942466,train,random,0,,,,
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,0.909502541,train,random,0,,,,
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.340741475,train,random,0,,,,
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,1.707289071,train,random,0,,,,
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,1.926902963,train,random,0,,,,
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,1.880035738,train,random,0,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.71432976,train,random,0,,,,
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.506505032,train,random,0,,,,
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,1.358296608,train,random,0,,,,
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,1.974212235,train,random,0,,,,
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,2.517362192,train,random,0,,,,
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,2.156424963,train,random,0,,,,
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,1.330170175,train,random,0,,,,
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,2.408785883,train,random,0,,,,
Cc1ccccc1OCCn1c(N)nc2ccccc21,1.280305143,train,random,0,,,,
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,0.859198362,train,random,0,,,,
CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1,2.259849412,train,random,0,,,,
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.09871985,train,random,0,,,,
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.114210528,train,random,0,,,,
CCc1ccc(-c2nccn2Cc2c(C)nn(CC)c2C)o1,2.391108084,train,random,0,,,,
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,1.951084836,train,random,0,,,,
CN(CCc1ccccn1)c1cnc2ccccc2n1,1.936086275,train,random,0,,,,
Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,0.860397905,train,random,0,,,,
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,1.534609852,train,random,0,,,,
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,1.222690465,train,random,0,,,,
CC(C)CC(=O)N1CCC(Cc2cccc(-c3cncnc3)c2)(C(=O)NC(C)C)CC1,2.299814443,train,random,0,,,,
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,1.442401369,train,random,0,,,,
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,1.872517549,train,random,0,,,,
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,1.505651841,train,random,0,,,,
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,2.243856233,train,random,0,,,,
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,1.383833312,train,random,0,,,,
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,2.214290034,train,random,0,,,,
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.035509785,train,random,0,,,,
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.948706309,train,random,0,,,,
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1,1.121494186,train,random,0,,,,
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.788168371,train,random,0,,,,
CCSCc1nc(N)c2ccccc2n1,1.481471294,train,random,0,,,,
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,2.011138895,train,random,0,,,,
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,1.635182049,train,random,0,,,,
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,2.161347036,train,random,0,,,,
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,1.188759793,train,random,0,,,,
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,1.222742476,train,random,0,,,,
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,1.648516134,train,random,0,,,,
Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,train,random,0,,,,
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,1.943261973,train,random,0,,,,
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,1.327174959,train,random,0,,,,
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1,0.877428941,train,random,0,,,,
Cc1cccnc1CNc1ccc(C#N)cc1F,1.517354274,train,random,0,,,,
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,2.17668439,train,random,0,,,,
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,1.867820908,train,random,0,,,,
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,1.073058161,train,random,0,,,,
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,2.263813537,train,random,0,,,,
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,1.079904468,train,random,0,,,,
CCc1c(N)cnn1-c1ccccc1C,0.909235003,train,random,0,,,,
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,1.799071617,train,random,0,,,,
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,2.527626035,train,random,0,,,,
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,1.939499285,train,random,0,,,,
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.330088946,train,random,0,,,,
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,1.538598866,train,random,0,,,,
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,2.190611798,train,random,0,,,,
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,1.526093625,train,random,0,,,,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.657199319,train,random,0,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,1.69720318,train,random,0,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,0.975891136,train,random,0,,,,
Cc1cc(NC(=O)c2cccs2)no1,1.597804842,train,random,0,,,,
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,1.217483944,train,random,0,,,,
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,1.042575512,train,random,0,,,,
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,1.849271962,train,random,0,,,,
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.36890023,train,random,0,,,,
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.831357785,train,random,0,,,,
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,1.847788519,train,random,0,,,,
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.567155811,train,random,0,,,,
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,1.226032503,train,random,0,,,,
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,1.187577119,train,random,0,,,,
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,1.016991578,train,random,0,,,,
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.126358727,train,random,0,,,,
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,1.329682569,train,random,0,,,,
CN(Cc1cccnc1)Cc1ccc(C#N)o1,0.990116766,train,random,0,,,,
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,0.818357878,train,random,0,,,,
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,2.118535869,train,random,0,,,,
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,1.046104787,train,random,0,,,,
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.399483352,train,random,0,,,,
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,1.001171015,train,random,0,,,,
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,2.22299984,train,random,0,,,,
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,0.689220037,train,random,0,,,,
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,0.781611782,train,random,0,,,,
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,1.398183146,train,random,0,,,,
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,2.189582946,train,random,0,,,,
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,1.82087111,train,random,0,,,,
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,0.827821428,train,random,0,,,,
CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,0.984302232,train,random,0,,,,
O=C(COCC1CC1)N1CCCc2ncccc21,1.139060079,train,random,0,,,,
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.767608484,train,random,0,,,,
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,2.212131649,train,random,0,,,,
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,2.006217803,train,random,0,,,,
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,2.900687678,train,random,0,,,,
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.058350092,train,random,0,,,,
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,1.958988892,train,random,0,,,,
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,1.494766629,train,random,0,,,,
COCC(=O)Nc1nc(C)c(C)s1,1.277288245,train,random,0,,,,
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,1.706248252,train,random,0,,,,
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,0.814380794,train,random,0,,,,
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1,1.084039781,train,random,0,,,,
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,2.016958166,train,random,0,,,,
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.711284074,train,random,0,,,,
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,2.972102356,train,random,0,,,,
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.937327282,train,random,0,,,,
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1,1.69904817,train,random,0,,,,
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.275495631,train,random,0,,,,
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,1.393329472,train,random,0,,,,
CN1CCN(CCOc2ccccc2N)CC1,0.904499155,train,random,0,,,,
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.300073495,train,random,0,,,,
CCCn1ncnc1-c1ccccc1SC,1.916432891,train,random,0,,,,
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1,1.145910834,train,random,0,,,,
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.694429691,train,random,0,,,,
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,1.972836686,train,random,0,,,,
N#Cc1cccnc1NCCc1ccc(F)cc1,2.251881455,train,random,0,,,,
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,1.376668186,train,random,0,,,,
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,0.932270776,train,random,0,,,,
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,2.272319764,train,random,0,,,,
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.7513561,train,random,0,,,,
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,1.804405246,train,random,0,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,train,random,0,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,1.841709768,train,random,0,,,,
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,1.429832996,train,random,0,,,,
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,2.020460728,train,random,0,,,,
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.771587481,train,random,0,,,,
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,1.182072104,train,random,0,,,,
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,1.02796086,train,random,0,,,,
CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,2.011430872,train,random,0,,,,
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,1.22172713,train,random,0,,,,
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,2.220395778,train,random,0,,,,
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.685204134,train,random,0,,,,
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,0.92319219,train,random,0,,,,
COc1ccc(CNCc2cccc3ccccc23)cc1,2.286790932,train,random,0,,,,
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,1.908683355,train,random,0,,,,
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,1.311690301,train,random,0,,,,
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,1.467474911,train,random,0,,,,
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.114644339,train,random,0,,,,
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,0.909181476,train,random,0,,,,
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,1.154180432,train,random,0,,,,
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1.336679827,train,random,0,,,,
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.821120324,train,random,0,,,,
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,1.174350597,train,random,0,,,,
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.072062313,train,random,0,,,,
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.10761693,train,random,0,,,,
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.002856926,train,random,0,,,,
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,0.814247596,train,random,0,,,,
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,2.077872774,train,random,0,,,,
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.718983049,train,random,0,,,,
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.987934265,train,random,0,,,,
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,0.69399061,train,random,0,,,,
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,2.167981563,train,random,0,,,,
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,1.322880573,train,random,0,,,,
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.005952287,train,random,0,,,,
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,2.255940322,train,random,0,,,,
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,1.042457375,train,random,0,,,,
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,2.817525045,train,random,0,,,,
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.699490845,train,random,0,,,,
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,1.557338745,train,random,0,,,,
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,2.051449671,train,random,0,,,,
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.917610526,train,random,0,,,,
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.309417226,train,random,0,,,,
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,1.943993816,train,random,0,,,,
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,1.810326627,train,random,0,,,,
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.713624927,train,random,0,,,,
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.174699288,train,random,0,,,,
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,0.845903839,train,random,0,,,,
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.486246237,train,random,0,,,,
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.877521077,train,random,0,,,,
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.960470778,train,random,0,,,,
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,1.556037017,train,random,0,,,,
CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,0.921842481,train,random,0,,,,
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.10561236,train,random,0,,,,
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,1.49931585,train,random,0,,,,
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,1.176987875,train,random,0,,,,
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,1.526093625,train,random,0,,,,
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.57209289,train,random,0,,,,
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.679164333,train,random,0,,,,
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,1.732417887,train,random,0,,,,
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.013300787,train,random,0,,,,
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.745387121,train,random,0,,,,
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,1.928616017,train,random,0,,,,
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,1.345863629,train,random,0,,,,
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.654744316,train,random,0,,,,
COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,1.282576801,train,random,0,,,,
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,1.643383579,train,random,0,,,,
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,1.645746395,train,random,0,,,,
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,0.920384242,train,random,0,,,,
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,1.129883155,train,random,0,,,,
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,1.594094078,train,random,0,,,,
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,1.534495703,train,random,0,,,,
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,1.299005816,train,random,0,,,,
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,2.01371757,train,random,0,,,,
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,1.721192109,train,random,0,,,,
CN(C)c1ncn(-c2cccc(N)c2)n1,1.185797047,train,random,0,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,2.572145236,train,random,0,,,,
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,1.884631128,train,random,0,,,,
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,1.992496079,train,random,0,,,,
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.904109382,train,random,0,,,,
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,1.818252294,train,random,0,,,,
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.777847138,train,random,0,,,,
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,1.458411201,train,random,0,,,,
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,1.75869242,train,random,0,,,,
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,1.52748812,train,random,0,,,,
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,2.003417445,train,random,0,,,,
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,1.54333533,train,random,0,,,,
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.606972206,train,random,0,,,,
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,2.174803841,train,random,0,,,,
