SMILES,Standard Value,dset,group,fold,astrazeneca_CL_cbert_mlm-bert-100,astrazeneca_CL_cbert_mlm-bert-30,astrazeneca_CL_cbert_mlm-bert-60,astrazeneca_CL_cbert_none-bert-0,astrazeneca_CL_mlm_mlm-bert-100,astrazeneca_CL_mlm_mlm-bert-30,astrazeneca_CL_mlm_mlm-bert-60,astrazeneca_CL_mlm_none-bert-0,astrazeneca_CL_mtr_mlm-bert-100,astrazeneca_CL_mtr_mlm-bert-30,astrazeneca_CL_mtr_mlm-bert-60,astrazeneca_CL_mtr_mtr-bert-100,astrazeneca_CL_mtr_mtr-bert-30,astrazeneca_CL_mtr_mtr-bert-60,astrazeneca_CL_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
CCCC(C)(C)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.7199938263676038,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCC1CCCCC(N)=N1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.380211241711606,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0748677430973668,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,0.7403626894942439,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCCSc1nc(O)c2sc(N)nc2n1,1.255272505103306,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.4800069429571503,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1.3810240208549749,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)O)c3)c2n1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.7781512503836436,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1.236378224658606,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccco1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,2.102737518370445,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,1.7323937598229686,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,1.190051417759206,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)CSc1ccc(S(=O)(=O)N2CCCC2)cn1,1.105704893862345,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1.5800121125294244,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.8202014594856403,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1cccc(C(=O)O)c1,1.2299376859079338,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1.519999495931058,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,1.6600242014877469,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,1.535023959973317,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,1.020696342579113,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(=O)[nH]c(=S)[nH]1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.3100557377508917,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.838737866391268,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,1.3710678622717365,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,1.3222192947339193,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,1.420450859106068,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,1.8195439355418688,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,0.8750612633917001,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,0.9294189257142929,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.4393326938302626,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,1.484299839346786,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,1.255272505103306,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,0.6020599913279624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,1.255272505103306,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.1139433523068367,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.7781512503836436,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,2.0211892990699383,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.6020599913279624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1)C1CCCCC1,1.55283740559851,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.505149978319906,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCN1C(=O)C(O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,1.180125875164054,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,1.5933104124665745,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,1.8688745369457784,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1.843049885997958,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.9542425094393248,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.9299856236530446,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,1.6699870940322543,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1,1.3105881408875175,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,1.2955323035132496,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,1.9520302133120992,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,2.1230460814290133,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,2.07460955632769,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,1.5314789170422551,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,2.173044398061126,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1c(-c2ccccc2)nc2ccc(C)cn12,2.138041246300183,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnc2c(N)cccc2c1O,1.7430734984032863,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,1.7100326990657535,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1.4699692094999597,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,1.4800069429571503,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,1.2470772970092214,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,0.9150003290877654,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,1.3149753004477631,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,1.3010299956639813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,1.389075625191822,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,0.5486286548467099,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(C)=O)cc1,1.4100632760054634,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2ccc(=O)oc2c1,1.6800071987827645,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2nc(N)sc2c1,1.4166137892704098,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2nc3ccc(=O)cc-3oc2c1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,1.4997827441129912,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,1.2763341080560968,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,1.6434526764861874,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1,0.690105620855803,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,1.3634347889758207,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)O)c(C)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,0.5187675002557625,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.6020599913279624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,0.5272027886773525,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,1.0791812460476249,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,2.127104798364808,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,1.1787673272987895,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,1.1450173056812591,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.5105450102066121,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,2.060001599692497,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC(C)C)sc12,1.6232492903979006,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,1.0,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,0.9400181550076632,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,1.708234542633789,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,1.1167470774766228,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,1.880012777992948,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)c2c1Cl,1.6499556014940555,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,1.7000110623221123,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.8035666021957834,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,0.6998377258672457,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,1.8325089127062364,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,1.91305360576376,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1.1099158630237933,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,1.558054707031672,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,1.54998181079097,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,1.3279655971087685,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,1.2100878236383508,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,1.843049885997958,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCC(=O)Nc2cccc(C)c2)nnc1-c1ccccc1,2.1760912590556813,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.6818059899460722,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)Cc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.4771212547196624,train,random,0,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.0791812460476249,train,random,0,,,,,,,,,,,,,,,,,,,,,,
