SMILES,solubility,dset,group,fold,adme_solubility_cbert_mlm-bert-100,adme_solubility_cbert_mlm-bert-30,adme_solubility_cbert_mlm-bert-60,adme_solubility_cbert_none-bert-0,adme_solubility_mlm_mlm-bert-100,adme_solubility_mlm_mlm-bert-30,adme_solubility_mlm_mlm-bert-60,adme_solubility_mlm_none-bert-0,adme_solubility_mtr_mlm-bert-100,adme_solubility_mtr_mlm-bert-30,adme_solubility_mtr_mlm-bert-60,adme_solubility_mtr_mtr-bert-30,adme_solubility_mtr_none-bert-0,adme_solubility_sbert_mlm-bert-100,adme_solubility_sbert_mlm-bert-30,adme_solubility_sbert_mlm-bert-60,adme_solubility_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,1.7182525,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,0.117271296,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,1.306853749,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,1.677971753,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCC1CCCCC1)C(=O)c1ccon1,1.84460142,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,1.817300878,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,1.698535493,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(N2CCCC2)c(F)c1,1.435844366,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,0.98811284,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)C2CCOCC2)sn1,1.751817788,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,1.398981067,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,1.718086295,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,1.522313795,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,1.695043659,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,1.525951341,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,1.446692466,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,1.390935107,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,2.179264464,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,1.829303773,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,0.608526034,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,1.670709595,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,0.008600172,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,1.829368108,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#CCCN(c1ncnc2sccc12)C1CC1,1.600101256,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,1.756636108,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=c1n(CCc2ccncc2)nnn1-c1ccccc1,1.363047595,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,0.62324929,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,1.543074235,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,1.414304688,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,1.580069223,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,1.727785174,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,1.628286731,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,1.707570176,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(C2CCCC2)nc1-c1ccncc1,1.431363764,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,1.699404082,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,1.885785129,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,1.786254396,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,1.556543708,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,1.724521627,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1nccc1NC(=O)c1c(C)noc1C,1.498310554,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc2c(N(C)CCO)ncnc2s1,1.611404638,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,1.764176132,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.732876041,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC/C=C/c2ccccc2)cn1,1.464191371,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,0.949390007,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)C1(Cc2ccccn2)CCOCC1,1.930745328,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,1.321805484,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,1.733197265,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,0.371067862,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.567849451,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,0.320146286,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,0.06069784,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,0.041392685,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,1.236537261,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,1.071513805,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,0.711807229,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.77480883,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1ccc2ncsc2c1,1.346548559,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,1.708930536,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,1.503109437,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,1.319314304,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,1.117271296,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,1.704322141,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(OCCn2cccn2)cc1,1.600210306,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.147367108,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)Nc1cccnc1N(C)C,1.481299273,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,1.606381365,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,1.628491105,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,1.4407517,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,1.44963265,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,1.793930007,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,1.80140371,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,1.613947477,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCCn1ccnc1)N1CCC12CCC2,1.614053106,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,1.532372134,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,1.621591676,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Br)c(-c2nnc(N)o2)c1,1.393926007,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,1.652826303,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,1.626443025,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,1.842921121,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,1.571242851,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,1.562292864,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,0.948412966,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,1.555698895,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,0.06069784,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,1.411619706,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,1.557867962,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,1.717004407,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,1.360025089,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnnn1Cc1noc2c1CCCC2,1.366236124,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.380934463,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncccc1-c1cc(Cl)ccc1O,1.356025857,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,1.710117365,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,1.958563883,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,1.837272703,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,1.691965103,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,1.311753861,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,1.13481437,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,1.693199145,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,1.775974331,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,1.586699802,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)NCC(=O)N1CCCC1,1.788945727,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,1.494711025,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,0.11058971,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,1.349277527,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,1.955976222,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,0.380211242,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,1.64246452,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,1.922984816,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,1.749968084,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,1.008174184,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.853819846,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.719828286,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,1.792251572,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,1.655138435,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1.645618738,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,1.712733859,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.288025535,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,1.669037801,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,1.682145076,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,1.197004728,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,1.767823498,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,1.635282638,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.880470593,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,1.770115295,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,1.759667845,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,1.343408594,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCN1CCC(Nc2ncnc3c2cnn3C)CC1,1.511482289,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC1CCCC1)C(=O)Nc1ccccc1N1CCOC1=O,1.704150517,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccn1CCNC(=O)C(C)(C)C,1.418135498,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,0.985426474,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,1.839540893,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.728191399,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,0.689308859,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,0.669316881,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,0.274157849,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,1.33825723,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,0.318063335,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,1.618257345,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1.733036683,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,1.733999287,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,0.786751422,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,1.750199728,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CN(c1ncnc2c1cnn2C)C1CC1,1.470851325,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,0.653212514,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,1.566201719,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,1.691258358,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,1.642365581,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,1.690993032,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)c1ccc(O)cc1O,1.559188189,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,1.716587578,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.719497017,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)C(=O)c1ccc(-n2cccn2)nc1,1.588831726,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,1.623145875,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2cc(C(=O)N(C)CCC(=O)O)oc2cc1C,1.672374979,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,1.310905629,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC1(O)CCCC1)c1ncccn1,1.51308436,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,1.360214613,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(NCc2ccoc2)nn1,1.331629718,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.57818061,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,1.227115083,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,1.754806855,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,1.743823222,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,1.699404082,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,1.653887558,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,1.612041745,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,1.668385917,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,1.501470072,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.982271233,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,0.113943352,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,1.600537294,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,1.704922291,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2c(C)n[nH]c2C)cn1,1.167612673,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.691081492,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,0.33243846,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,1.513883186,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,1.353916231,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,1.594171479,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CC(=O)N1CCC(OCCCN)CC1,1.70457945,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)Cn1nnnc1C(C)(C)C,1.366982976,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,1.458335626,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
