SMILES,ppb_r,dset,group,fold,adme_ppb_r_cbert_mlm-bert-100,adme_ppb_r_cbert_mlm-bert-30,adme_ppb_r_cbert_mlm-bert-60,adme_ppb_r_cbert_none-bert-0,adme_ppb_r_mlm_mlm-bert-100,adme_ppb_r_mlm_mlm-bert-30,adme_ppb_r_mlm_mlm-bert-60,adme_ppb_r_mlm_none-bert-0,adme_ppb_r_mtr_mlm-bert-100,adme_ppb_r_mtr_mlm-bert-30,adme_ppb_r_mtr_mlm-bert-60,adme_ppb_r_mtr_mtr-bert-30,adme_ppb_r_mtr_none-bert-0,adme_ppb_r_sbert_mlm-bert-100,adme_ppb_r_sbert_mlm-bert-30,adme_ppb_r_sbert_mlm-bert-60,adme_ppb_r_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.236577565,test,random,0,0.32030017346000006,0.24905506057000004,0.5088930074999998,0.2751064662999999,0.31888879568,0.7388189856399998,0.5090223816099997,0.6124002160200003,0.20685863845999988,0.25033861932000007,0.3493188802899999,0.47937331304,0.4517090610599999,0.59697345953,0.4264247087100001,0.44997495503999985,0.5135720362,0.4376251391200002,0.5708838081100001,0.6949220604699999,0.4946924588400002,0.5719321223399999,0.5213501166500001,0.7248936117899997
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-0.08249449,test,random,0,0.43868671693000005,0.22771888517999986,0.28449502802999993,0.8007020220100007,0.48314971563,0.74135679798,0.33645388557000006,0.6206979888499999,0.34705672669999993,0.10218139646000007,0.10910776763999999,0.13254360537999993,0.4041149177400001,0.15470086653999993,0.28003074687000007,0.06089522805999996,0.5521771112599996,0.6192716768200002,0.6529689481700001,0.26068974008999996,0.6243702386700001,0.26989186477,0.27205423187000005,0.35684788200999995
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.364100521,test,random,0,0.39792173251000007,0.40347700521,0.40798328751999996,0.29454467411999974,0.30552711186,0.9226745534599999,0.49518832255,0.37680661618,0.7375126176900002,0.8810307260700004,0.8481418533099999,0.7599237073000005,0.05150633503000001,0.33565218219000004,0.3074053604899997,0.25885705922999996,0.14517842753000001,0.36251783681,0.7213701213500001,0.5368220126200002,1.0074357723600003,0.78546574036,0.88460112116,0.37310655518999986
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.455758203,test,random,0,0.7125293695999999,0.7331138967099998,0.46278451783000013,0.52329508051,0.7283299232499999,0.5764592687100001,0.7471508609799997,0.5623530482100002,1.01132318445,1.0332934200800004,1.24138913588,0.9624483634099996,0.6936967911500002,0.67054674813,0.6400121565100001,0.37013265749000035,0.41154724858000025,0.6983600085900001,0.70392686627,0.8378167058500001,1.1249762576500004,0.9567924691400005,0.98819139972,0.15257279191999998
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.276231958,test,random,0,0.40416680882999984,0.23458872391999994,0.22567009285,0.47215001202999995,0.25710023590999986,0.47895652844999986,0.5614830542999999,0.29947491891999994,0.10598135786,0.3228671849499999,0.31638655435999996,0.35329383464999986,0.49424856593000016,0.23961570341999994,0.11060458400999998,0.6019165758799998,0.2323528738299999,0.14410848562000006,0.16144573025999992,0.3332001374699998,0.26842792977,0.3488205193699999,0.5367264873200002,0.34927350959000003
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.029188389,test,random,0,0.4856338699599999,0.4995224366199998,0.27239670838,0.6680160192899998,0.31185857794,0.29856823493999995,0.16798195829,0.6526918819600002,0.31578077335999977,0.2858853398799999,0.2501842201899999,0.17303736567999992,0.48253217696000006,0.30427941237,0.26540731342999996,0.14667012064999996,0.42294150869999975,0.505214213,0.3996267949899998,0.2624791371,0.25001345953000004,0.36124590069999973,0.33828798254000014,0.5915732078300002
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,test,random,0,0.6939788546700002,0.4245288698399999,0.8851697252400004,0.44782963377,0.6564427273400001,0.48067272832999997,0.5086033679600003,0.45934868814999996,0.35490084371999997,0.3687043054899999,0.7673328440100003,0.6354388845599999,0.27570295314999993,0.6591357291499998,0.4948028599399999,0.62453363861,0.6703402361899999,0.6253736171700003,0.6441944070899999,0.4763304663800001,0.43337483344,0.4258060091599997,0.4264348162499999,0.5071022877300001
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.434152181,test,random,0,0.2352426153999999,0.45354441815999996,0.15531424713,0.13900362691999998,0.3842241631800002,0.039923873919999985,0.26226039824999997,0.11416302185999999,0.35357937094,0.37181493122000014,0.3348536508299999,0.5982164306100001,-0.04076718414000001,0.3656047974400001,0.23975044219,0.2620111641099999,0.30744050202999995,0.44815538298000007,0.26009325573,0.2601804243,0.27732553105999996,0.5611195449600004,0.4438700541299999,0.5357690091
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.584331224,test,random,0,0.4106319540600002,0.4031574815600002,0.26136407543000006,0.4077874248100002,0.4413369420900002,0.5533165451100003,0.43548893398000016,0.5889136522200002,0.5157630486600003,0.3539252179400001,0.38172015295000006,0.5088644413400005,0.7516098303699996,0.5449731168400005,0.5665482649100003,0.36935580919000016,0.6636125184100001,0.5914177574800005,0.6054568405100003,0.3826012545700002,0.3968164730400003,0.42506269715000045,0.3094404749800001,0.5909355573600004
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,0.021602716,test,random,0,0.5322995678700001,0.5286436902800004,0.28295084669,0.45374046669000023,0.50476735485,1.0106342880099997,0.44017946559000004,0.5522561424200003,0.57646187052,0.5401038441499999,0.5803213142400001,0.7266703861299999,0.6013126581299999,0.5229906999399999,0.6178059168200001,0.3337264417400001,0.6541896590700005,0.5635894779800001,0.8903438540300006,0.38450119892,0.6723810095200001,0.61998693106,0.41188580703,0.55583780925
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.241969612,test,random,0,0.4565499171,0.31486793879,0.7221740096700002,0.33386693075999985,0.37500126017,0.8381234744599998,0.7068486129400003,0.0008219890199999909,0.6278271805099997,0.3628526963300001,0.54942886729,0.6642812593900002,0.15282923811999993,0.6823306277100001,0.5108509615900004,0.7546431969000004,0.14551336535999998,0.43341987420000017,0.5533545876399999,0.6123113552799999,0.9912192434399998,0.7589328049800003,0.8433721897400004,0.15486419706999993
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,0.86254877,test,random,0,0.5541429716800003,0.6023325232000001,0.45375383082,0.61729022425,0.7414259444900004,0.7748542594600002,0.34906362713000005,0.5720610138700002,0.6965415674700001,0.6547801135000002,0.6931251781500002,0.6334320379399999,0.2374224241199998,0.47728235621000004,0.5216114841400001,0.24115315026999995,0.5407487217899999,0.7293902447600001,0.8328653970100001,0.35100302577000014,0.46594811189000007,0.5842556126100004,0.44685792029,0.5917579026599998
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,-0.208309351,test,random,0,0.28074994579,0.05700384427000007,0.12427638123000014,0.13568006743000002,-0.003795420940000006,0.011397087980000008,0.06835917858000005,0.18061911450999993,-0.008503897670000031,0.01763785089,-0.048505465460000015,0.16842121371000005,0.10967055932999999,0.005501775769999988,0.24367960454999987,-0.029618780009999946,-0.012228908260000022,0.041326262600000024,0.03891901421,0.14918615190000012,0.12014276523000005,0.29629699475999993,0.3112412544,0.2436761571600001
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,-1.638272164,test,random,0,0.6769336094700003,0.30131732414,0.65288540984,0.6427695088800001,0.33653299407000004,0.50125951629,0.31957995241000015,0.56634649849,0.42206819638999976,0.32389153484999994,0.3251484301699999,0.07666224317999996,0.7957414158100002,0.6328030605999996,0.22356779705999993,0.4278426424399999,0.4617340282100001,0.40264347241,0.2471095948,0.5644346115200001,0.33893565935,0.28537845544999996,0.6193822168100002,0.46648303574000016
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,1.990813743,test,random,0,1.38048673414,0.8984646481000003,1.5030926209399995,1.650611976519999,1.4104275360399998,0.86776009551,1.5083630083499997,1.4015127825199998,1.4384474757399996,1.3572945361500002,1.3089068849699996,1.4175971253700002,1.25073112616,1.5231245508899989,1.3146317435200001,1.411923910769999,1.3713392836200002,1.3701573275499999,0.9527120480899999,1.4505898401499993,1.0042090104,1.4296062636000002,1.1748158096799999,1.4315559844699999
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,1.25166255,test,random,0,1.0548584957700002,0.56222327889,0.5441185853300001,1.31587242218,0.6316871147199999,0.18964797962000002,0.5383136723900002,1.4415805613499992,0.60640030737,0.7885745328,0.52062680782,1.1374351622599999,0.9178266327600001,1.1173721630900004,1.01243065709,0.43201916402999996,1.5826483835800007,0.5874979975000002,0.4360504726400002,0.58837897934,0.6641859181499999,1.02051771987,0.9291306891799997,1.1699755678100006
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.284633733,test,random,0,1.3076921263699999,1.3372687871800004,1.21837999164,1.6437738870099994,0.8780878796999994,0.9982766655200003,1.3434644326799998,1.2318559617600002,1.7136929168099995,1.57199805036,1.5759616968699999,1.2441130845100004,1.616906657030001,1.6218631232499996,1.3202674168400006,1.4207648269200004,1.6524299654799994,1.0046668882400005,0.9833223811299995,1.3154858497200004,1.2864314354000004,1.4566671763900003,1.2135981614800004,1.2557718421500004
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,-0.172630727,test,random,0,0.9404526595400001,0.8044147854099998,1.0381179076900002,0.9068140860999999,0.9136248930299997,0.8556840627200002,1.0844198908000002,1.15410090514,0.8705834476300002,0.8671123788799998,0.7626090546100001,0.7584850185500003,0.8500300603499998,1.0882767534200004,0.9990595176900001,1.0568207813200003,0.6668412669,1.04183520672,0.9792259220699997,1.1211915341300003,0.8744938523900001,1.1321871061399993,0.7214079948099996,1.01783772981
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,1.091666958,test,random,0,0.58835282225,0.6977875840100001,0.8842959117900002,0.6814891647900001,1.1674841541199994,0.4443040252199999,0.8369300236200001,0.5972287695499998,1.01020798388,0.9642236160800001,1.1290026605799997,0.9556393759699998,0.8904267016799993,0.45565490530000013,0.5339382558200002,0.6733441038700001,0.57138414606,0.8694866326399996,0.7262626256700001,0.7684595147699999,0.8389656659200001,0.6660383297799999,0.7781088100100003,0.7874352474299998
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,1.491417728,test,random,0,0.7171863854100002,0.7764697069400001,0.40948771459000016,0.5445593159800003,0.5453742372900003,0.49232291995999977,0.5828153989399998,0.5414142660000001,0.6991652488700001,1.04624473953,0.6178086066000003,0.8628992109100002,0.7369891680200005,0.27559258153999977,0.3464004474799999,0.27831075058000004,0.3933385105599999,0.6907376044399999,0.4036579849400001,0.6059809528300001,0.9254720995500003,0.77030130753,0.7681714410000001,0.43246368486000014
CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,1.555686814,test,random,0,1.2745887958799995,1.0833830942100002,0.95521406374,0.8786037337100002,1.0138275738200002,1.08821348489,1.2178600837299998,1.3388773368800004,1.11788159518,0.9729211492599997,0.9658901864199998,1.0039808257000002,1.12043151995,1.2465075077799996,0.7756645906599995,1.2069115788000002,1.2443650020300001,1.0036369425400002,0.8502223590400004,0.9933728478099999,0.90715024003,1.0049167678400004,0.8136597492800002,1.0732387045599996
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.440121603,test,random,0,1.0879026257300006,1.1740413210400005,1.2309916365400002,1.4553695523099992,0.9734427322400004,0.9665937847600001,0.9519826348500001,0.8547058105600003,1.3662964710200003,1.2529722239700005,1.5146396681600003,0.7632026394900007,0.9323454374100012,0.7656313045400005,0.9043919497500003,0.6738748666300006,0.7743950133200002,0.8803543669800002,0.79624500568,0.86359079218,0.7974772699300001,0.7183492888900003,1.0155001763900005,0.8606346005100005
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,2.0,test,random,0,1.0140096770100004,1.0622635722900002,1.35657062486,1.15614774305,1.1022697256000002,1.10345079032,0.8627112220700006,1.06055463538,1.2527626971100005,1.34836015399,1.0751666521499998,1.1007341280800003,1.24004594278,1.2395342926899997,0.9156519699100001,1.4158614793600006,1.6075112828000002,1.0110941564300004,1.0978475586000003,1.0807222386300004,0.9350509806399999,1.1170230320500003,0.9989424843900001,1.0168909145000002
O=C(CN1CCCC(c2cccc(Cc3cccc(F)c3)n2)C1)N1CCCC1,0.953856298,test,random,0,0.8061805736100002,0.8230804327099998,1.1042878725,1.1042079797400004,0.8458155313900005,0.65120371511,0.6894921684200003,0.7038110955600001,0.66998561232,0.8971482666299997,0.9018429453500001,1.2549144835300006,0.8018678314799998,0.8019834710099998,1.01682180504,1.2433283099800003,1.1769404520000004,0.8289593788099999,0.6690706269900001,0.6815057864399996,0.82552593159,1.0586770744600005,0.9720000887600002,0.9604128444100002
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,-0.251811973,test,random,0,0.73129662168,0.95968578801,0.7150194140100002,0.7904703178800001,0.9053048783200004,0.8448739852400002,0.7966137714,0.5452316281600001,0.6308423761700004,0.8373495946400005,0.6972737633200002,0.7140511020399998,0.9339168725299994,0.69270685145,0.70576125108,0.6635069266200003,0.5486193229399998,0.9510578751700005,0.9433641478200001,0.5965445359100002,0.89177256518,0.7085410441599999,0.7125873047900002,0.5804598686100002
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,1.54052968,test,random,0,1.3706163737299997,1.2473834625999998,1.4220397404400003,0.6022141737100003,0.9811671259299999,1.4316485549700007,1.0723426579000002,0.5068948821700002,1.3953024750100003,1.48479787917,1.3123014939000002,0.9243343766999998,0.7508223554600005,1.31358912161,1.1295886089899998,1.4737794391099996,0.89562394807,1.3378558324300003,1.3993540490600003,1.10095611743,1.1947598554600005,0.9420151956300002,1.102787852,0.7369611746799998
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.047274867,test,random,0,1.1192029941600004,1.0418471734199999,0.6746772557900003,1.6145660627499994,1.3430007303500002,1.3138736282500003,0.9818694719200002,1.29195540383,1.0437172701900004,1.3887549109800006,1.39103202071,1.2372575225200004,1.0883206043000009,1.2920595734800004,1.1853639730500007,1.51700738789,1.6052948614,1.2261410593100002,1.2172825933700002,1.0532740311000004,1.0573124039100004,1.02766712519,1.1207231569200007,1.23517957512
CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,0.622421274,test,random,0,0.5048549412500001,0.4653678914500001,0.8334436203600001,0.35677209963,0.5653149525700001,0.8701227055400004,0.44340503865,0.46801334435999975,0.6741487751400002,0.42846714471000014,0.4413669875100003,0.8351971269200003,0.3987800350199997,0.5043179156700001,0.73355345707,0.5402937007699999,0.3036977134799997,0.63562830286,0.5690198938400002,0.2876139676399999,0.6335562893200002,0.87942191683,0.5375684057100001,0.7013131340500002
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,0.51851394,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,-1.403402904,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.092264361,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NCC(O)COc1cccc2ccccc12,1.347759218,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.943095149,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,-0.35853,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,2.0,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.626076768,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,-0.325138859,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,-0.055517328,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,-0.68613278,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,1.615139594,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.072507236,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.388207807,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.640978057,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,0.631443769,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,1.74597993,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.786412441,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.236577565,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-0.08249449,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.326540669,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.364100521,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,-0.295849483,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.455758203,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,-0.308918508,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.231979027,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.276231958,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,0.123198075,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.029188389,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,0.137354111,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.611935625,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.593618308,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.696793085,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,0.846275242,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,-0.590066877,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.434152181,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.747124255,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.584331224,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.433497815,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,1.801527189,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,1.868168158,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,0.718335579,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.180842415,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,0.008174184,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,1.024690862,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,0.021602716,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,0.624282096,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.571825249,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,0.594060901,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.966376423,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.394924244,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.241969612,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,0.86254877,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,0.630427875,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1.844321821,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,-0.208309351,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.601853652,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.876910311,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,-0.266802735,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,0.686814955,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-0.341988603,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.58945809,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,0.715167358,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,1.579154557,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,0.374565061,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
