SMILES,ppb_h,dset,group,fold,adme_ppb_h_cbert_mlm-bert-100,adme_ppb_h_cbert_mlm-bert-30,adme_ppb_h_cbert_mlm-bert-60,adme_ppb_h_cbert_none-bert-0,adme_ppb_h_mlm_mlm-bert-100,adme_ppb_h_mlm_mlm-bert-30,adme_ppb_h_mlm_mlm-bert-60,adme_ppb_h_mlm_none-bert-0,adme_ppb_h_mtr_mlm-bert-100,adme_ppb_h_mtr_mlm-bert-30,adme_ppb_h_mtr_mlm-bert-60,adme_ppb_h_mtr_mtr-bert-30,adme_ppb_h_mtr_none-bert-0,adme_ppb_h_sbert_mlm-bert-100,adme_ppb_h_sbert_mlm-bert-30,adme_ppb_h_sbert_mlm-bert-60,adme_ppb_h_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
NC1CCCC(C(=O)Nc2cccc(N3CCNC3=O)c2)C1,1.763113391,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,1.833504094,train,random,0,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.015611205,test,random,0,0.20863762200999994,0.4493780922900001,0.28201889587999995,0.29774927266,0.8055696525799998,0.5059249347700001,0.7793219026700002,0.07773007321999999,0.44316801710000014,0.28152676222,0.38972336534,0.21006094270999995,0.19654513738,0.25862874453999996,0.23740936772000001,0.25647629301999986,0.8337169585600002,0.7392158052000003,0.5201583474800002,0.6043751719700002,0.21443810126999996,0.3732041934399999,0.5275546967500001,0.3774096647600002
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.62603,test,random,0,0.46790868163000005,0.47470690645,0.28136143290000004,0.55296683282,0.8385711202800004,0.5783630292900002,0.5946745535200002,0.42420487682,0.5646697797400001,0.7028940264700003,0.5577999779400001,0.6217693660900001,0.50395209341,0.7325910529499999,0.7208607365400002,0.8072619826000001,0.7049435652700001,0.7271059574599998,0.51175319609,0.4917161707300003,0.36304726423,0.3781656143199998,0.5782384240000001,0.7135685380799999
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.677187053,test,random,0,0.4920663929300001,0.8811939636700004,1.2383980563700006,1.1723575553200003,0.51737313464,0.6157527503100002,0.6850861227100001,1.0895677480600003,0.9799234817099998,1.1619234111499999,1.0885822036100001,0.84733801068,0.7249715487599998,1.00642507093,1.09852831703,1.4424840112099997,1.2209620433799997,0.5297560115000001,0.7994285615999996,0.7672610890500002,0.9028833816200003,0.8597152550300001,0.8804631829999999,1.33607989387
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.653405491,test,random,0,1.1623710834900005,1.0976066968000002,0.9843250757499997,1.3521931722099998,1.2332155742400008,1.1519877735,1.2119948104400002,1.4015347619800005,0.9101890795400004,1.2709496837800005,0.9287849448500003,0.5663831355599998,1.3338020611700008,0.7143351120500003,0.96694036036,0.6832964437400002,1.5270475310900005,1.1015915393300009,1.1430277008300003,1.1376626326100008,0.9359276944400002,0.7366874592700005,0.8815645406400003,1.4855329966500006
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.436162647,test,random,0,0.7125905026700005,0.57365870885,0.37285831970000016,0.10551401048000005,0.5599477876,0.5124720263800001,0.82653702496,0.43031717158000027,0.5204101070800001,0.20142779919999987,0.07243377554000005,0.16490210764000007,0.3240322063399999,0.6576418578800002,0.53983271288,0.5136365967000004,0.35810398604000004,0.6769839334600001,0.5705094136600003,0.49457713471000025,0.6167739075600004,0.51953586074,0.16774894048000002,0.30050495341
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.559583476,test,random,0,0.7327231885400001,0.7776014124000002,0.5596803314800002,0.4898190507400003,0.4740843328700002,0.7520010217300002,0.7534608491600002,0.5594634958600003,0.9976358450699994,1.0341965951899996,0.8623954876000001,0.9793808617300002,-0.29948490871000005,0.8815646964199998,0.41867495596000004,0.5828742096300001,0.2979964053099998,0.6277238173099998,0.84430448458,0.7609140318200004,0.7132617234200004,0.6731883981800002,0.8355594656600001,0.6555947834800001
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.630986911,test,random,0,1.04598726121,1.2891007137700001,1.0038974946300006,0.17416653968999998,0.7741557199800002,0.9147423925800002,1.1747048289399995,1.29938108505,1.11459809913,1.2197592925299994,1.1622823125800001,1.11021408409,1.1184608923900001,1.0300249090299998,1.17952617394,0.9040651437999996,0.8420137334600001,0.7815189394000005,0.9826853955599999,1.1839958872799996,0.6151783560800004,0.8710311330800004,1.1843902024400002,0.8232811469800003
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.968996327,test,random,0,0.29105453989,0.28991009938999995,0.5854626123200004,0.45145336765000027,0.7712683394900002,0.5703412545500002,0.4863002003000001,0.3717295475400001,0.5533589055900001,0.4043918723,0.29080540233999985,0.5831446113300002,0.5021840778099999,0.5538651287200004,0.21351648450000005,0.49258827415999995,0.27433222888999986,0.5274746906299997,0.5225815231700002,0.40327376955999994,0.30471316952999994,0.35970020020000004,0.28369999134,0.36007021894999997
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.328379603,test,random,0,0.9383025493300005,0.7433998303900001,0.89744088543,0.18503288859999997,0.9307662742600005,0.9043157478100002,0.9109059295300007,0.8408547857300003,1.4758935998500007,1.6314709846399995,1.4320832270000003,1.4633218251400002,1.65603075171,0.8674905998399995,0.95410818463,1.1364446612199997,0.28501559248,0.8585233812099999,0.8141480688300002,0.46735822654000003,1.1461469868100003,1.1342826424200008,1.1542020020000003,0.9921745231499999
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.866877814,test,random,0,0.5325326230700005,0.41883691967000014,0.5043792919299998,0.38836336274999994,0.4536350155099999,0.76741475012,0.5085369173600002,0.5891241995799998,0.5405955593700003,0.8769745054700011,0.8537553325100005,0.9484142400800004,0.61842939764,0.06259896896,0.36540143050000007,0.025723981140000005,0.69545995404,0.7739539478899998,1.0639646148800006,0.5600038546200001,1.1457608061700006,0.8643899799900003,0.9192491236500006,0.7706497066499998
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.543819805,test,random,0,0.8907702427800007,1.1070885925600005,1.0684314311700005,1.1334285851600001,0.8051461821200001,1.0427802736899998,1.0554836938300005,0.9101518188000007,0.8635250304600003,0.97246306921,1.3150344340100006,1.0630011145599998,1.0295801724400002,0.8542065284100004,1.0287406376200001,0.6151302494500004,1.08464229314,0.4615009630700003,1.16325903471,0.7669121811300004,1.17883137424,1.0249760054600003,1.0670838700100005,0.9133964772800002
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.106122874,test,random,0,0.8779897707400005,1.02874561337,1.0121603627600002,1.167643809169999,1.0065109688199998,0.9420361685300002,0.7999697705999997,1.309884460709999,0.69389510847,0.6967581252099998,0.6503622751499998,0.8189488898199997,1.4957875320300005,1.01552045247,1.1731404805199994,0.8822237215799997,1.0106627690399996,0.6583498581100001,0.7584389399500001,0.9210961627999997,0.7514356994700003,0.47802854600000033,0.7196694886599999,1.1999102909199997
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,-0.083019953,test,random,0,0.6288654589000001,0.5592204910500002,0.5284362043900002,0.42436782410999996,0.7866076972000002,0.7025942320800005,0.5404716711600002,0.4317499461800001,0.57842814543,0.3564480393700002,0.5835599624900002,1.0420149688600002,0.32525127149999994,0.4700451423800003,0.6391076519100004,0.27694300564999996,0.19915657619000018,0.6480228818400002,0.60202528812,0.4213898567199999,0.5874736432299998,0.8153288241100003,0.6360956003600001,0.31583438655999996
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.741821047,test,random,0,0.2683780089499999,0.12656954529000003,0.18870461794,0.1924661453100001,0.04023425643,0.13798502761,0.29719646623,0.13094144565000002,-0.18093646473999986,-0.06930662027999998,0.19414805708000002,0.1259741171700001,0.19598772024999994,0.05310588775,0.13345466223000005,0.12940679348000006,0.33343719875999994,0.3922299638800002,0.2430499922800001,0.3340802860599999,0.23493727415000001,0.26201886645999983,0.19080799581000002,0.2455985095200001
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.623352682,test,random,0,0.7893423785299999,0.9588866001200002,0.7974890657699997,0.39608422451,0.5037271668500002,0.6040884206300001,0.8001383665200003,0.41094577405999994,0.9084044966100001,1.12241087164,1.0952449433300004,0.8174138205700002,0.37998326903999996,0.5171045448400001,0.5179667655900001,0.5703049729800002,0.43700480805000025,0.6352535989399999,0.77070319581,0.6820748087600002,0.8041421966100002,0.8732985694700003,0.6920776216300001,0.5529777450000002
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1.681349797,test,random,0,0.6432695092300001,0.5806899802600001,0.8879988073800001,0.5730876279800005,0.9419786852200005,0.5615738359600003,0.7102794956300003,0.26922214925000004,0.8876814182800001,0.6637154751900005,0.8139118723400004,0.7707369310100002,0.47566551035,0.6277389516000003,0.33114570766,0.43371987368000015,0.3999607929599999,1.1153562317800003,0.5403709783500003,0.5618004306100004,0.6337670779600004,0.6180887710400004,0.7669609219600002,0.3264428522699999
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,0.699837726,test,random,0,0.40580545369999965,0.3865445058300001,0.34127320296,0.5893525433500004,0.7323540814600001,0.42391921594000015,0.5479126028600002,0.4387639752399999,0.5126478152900001,0.48897930294999986,0.09910038828,0.4457169548300001,0.4804876887000001,0.48240819673,0.04345982424000003,0.37636014345,0.3589339422199999,0.6962867936500003,0.55734131218,0.55877232737,0.17699525277000003,0.1463176347200001,0.30262852477,0.5847769275200001
CN(Cc1ccccc1)C1(C(=O)N2CCNC(=O)CC2)Cc2ccccc2C1,0.904931827,test,random,0,0.8556509982400005,1.03936858006,1.2423247605999994,0.6928392324900002,0.7525409087900004,0.67662715882,0.8092103857400004,0.6803141228700004,0.8800298571900003,0.8711860173200004,1.0339826657199997,0.93136485018,0.7092421000199998,0.6784271924400005,0.5616233136299997,0.7475523011400004,0.46138512499999995,0.9442011837699998,0.6001820009700003,1.2267384925500007,0.8411126079500003,1.1092574844400003,0.8602165519000005,0.8410498509200001
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,-0.137272472,test,random,0,0.7652422955600007,0.6934270912700002,0.7813292127400006,0.30467174250999984,0.8028819470000004,0.9352009348599998,0.8228864615100003,0.6510834709600002,0.6722474272000004,0.8257498377100001,0.9393149046000002,0.7494379663900006,0.7481483289400005,0.6108947158500002,0.8897222911899998,0.7921234773200005,1.021489594599999,0.4791719562399999,0.9762160079200002,0.6779857258299999,0.6360108036300005,0.7492766823100007,0.7034880379200001,0.7068937867899996
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,2.0,test,random,0,1.1687976993700004,1.04504552556,1.20381243758,1.6996372311500005,1.1787774742499995,1.1663567303000006,1.0687457527300002,1.4345168398400008,1.8754735147599992,1.8512388883799995,1.8833113472299996,1.3612958181900006,1.8649101383800004,1.0111307172999995,1.38540434977,1.4426183098399994,1.7518561704000004,0.92589263534,1.4708696104100003,1.20404238023,1.5476888318099997,1.4901529934699997,1.4457435326900003,1.62442977689
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.323066376,test,random,0,1.1446590955000004,1.4694180152800005,1.4367302703300004,1.7239463609899999,0.9284558377400006,1.2207548286500005,1.5259705273499997,1.5241069371100013,1.8906395603799995,1.9145930310000003,1.94733624632,1.4177268579800002,1.8718728462100003,1.2481281397100004,1.4879212264500006,1.6044082073500012,1.8501196079600006,0.9839666196999999,0.9241705249200003,1.2734227672299996,1.2955159385800001,1.5244808049399998,1.35319834516,1.2081787325800006
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,1.222560409,test,random,0,0.8399265214700005,1.02485639824,1.00160129147,0.9512696573400004,0.8775299074,0.9936450191500004,0.98464938765,0.63987022928,0.6689679621400004,0.8326641129200003,0.9847968320299993,0.8466242330500002,0.7128996185500001,0.8057936861700002,0.6444848259600002,0.5435165238499999,0.8546247837900003,0.8821280593400005,1.0303018461100002,0.9642203234200005,1.06560696401,1.0926303885000004,1.0621533059900004,0.9867474580100003
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,1.560468571,test,random,0,0.7181614508000006,1.04955612385,0.9981721696000002,0.5719622323200002,1.0018594797699998,0.6584434924300001,0.7922651343200002,0.49415107636,0.7058832867299999,0.9292883654300003,0.6913620355399999,0.7764436139500002,0.2831766814000001,0.5444132994099999,0.7611185360100001,0.7669327310400004,0.7125640468200004,0.7966455142200003,0.8209649001399998,0.8587601880399999,0.9726862752000004,0.68833296103,1.00770381853,0.35738408012000006
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.642246824,test,random,0,1.2275552795399998,0.8650689996699998,1.34513978238,0.7990777864799999,0.8104299726200002,0.7626155431200001,1.3139223008900007,0.64977876152,1.4389013023199997,1.4639026615099997,1.3476011950299998,1.2275015322,0.46823031699999973,0.80504322575,0.44899669519,0.8724039212300002,0.85848403593,0.6818573699799999,1.0359376528900002,1.3283994947000008,1.0044734059300002,1.2610451782600003,1.1888075720000002,0.9995220656999997
Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,0.180699201,test,random,0,0.53990959723,0.6494769835000003,1.0911266918299996,1.0259017931900005,0.4902187606300002,0.20201417828999993,0.7136668853800002,0.9118337880300001,1.06206311446,0.68941940012,0.9468884847200001,0.6766923956699997,0.44020836809,0.6155188323699999,0.26433067084999995,0.4266239849100002,0.6947791396599999,0.4338220113600002,0.36780256692,0.7298565790200005,0.7887450784899996,0.8300277682400001,0.8456759090699998,0.79201230134
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccccc2Cl)C1,0.387567779,test,random,0,0.7976161947000004,0.6480566914800001,0.6206776881300001,0.63585290927,1.0073305510500006,0.58491281181,0.6063789346500003,0.87037492501,0.6485928986899999,0.67593559611,0.62230174253,0.7591711010900002,0.6342405590299998,0.8782729732200001,0.53530072028,0.7122170002600003,0.6251286263300005,0.9532185381999999,0.8524331208199998,0.6613371781299999,0.8425976546300008,0.68610089405,0.6871655781699998,0.8884631910800002
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,0.994317153,test,random,0,0.7440953785000002,0.43635617567999996,0.36262977745000013,1.3142604132700006,0.41946833787000004,0.26042692181999993,0.9053078979600001,1.4568059791200012,0.14869096002,0.19764934559999994,0.37550779566000014,0.39900688685000013,1.3520957438300008,0.8067699936999999,1.4844963774800002,1.1746983757600002,0.88539537022,0.36852805464,0.26934602862999996,0.7425195752600002,0.64255612527,0.6142153039800003,0.84623412527,1.4051777086800004
O=C1NCCSc2c1sc1ccc(O)cc21,0.891593204,test,random,0,1.0777750493400007,1.42369625428,0.8865954997900003,1.2196036560100003,1.1102256064800002,1.1012774814800006,0.9549398588000001,1.2204040620400003,1.0171394524300006,1.3703983931400003,1.1335198616200002,1.4266226270100004,1.6216141794399999,1.22512406987,1.463935483870001,1.2959588819699999,1.5261167940599991,0.62685945543,1.231820701970001,1.1085793789700005,1.3708352127800005,1.377699642190001,1.291058510200001,1.58946074099
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.427486109,test,random,0,0.7256025649500001,1.2514948281300002,1.193284609,0.4275295249600002,0.19603296461000014,0.7205355346399999,0.99956529689,0.3433837164499999,0.4584455106200002,0.8280489491000003,0.6975966215100002,0.6706941709300004,0.7287068998000001,0.9456800818500006,1.101427963250001,1.0346552184900004,1.280051872470001,0.33937218834,0.6222233355900001,0.87978678046,0.6693847854900004,0.6005620146200001,0.6893042664600003,0.5129649020599999
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,0.256958153,test,random,0,0.3471455487599999,0.3633516852599999,0.51938238131,0.22606849508999996,0.25508909753999987,0.37348670282000007,0.5177299795699999,0.3604290559999999,0.38349569998000005,0.43059974367,0.47085747476000017,0.7161637193200001,0.46423066312999994,0.6965702313300003,0.4919679407800002,0.3238576611199999,0.2784286930799997,0.6446608433500001,0.4480251319399999,0.53484853957,0.42561143648999966,0.45122235003000033,0.38145259295999984,0.5986870739600002
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,0.250420002,test,random,0,0.6003560767700001,0.45897673858999993,0.7411869698300003,0.3580256631000001,0.6622089165199999,0.8003159917799998,0.44904946404999996,0.6431753375800001,0.5668033914000001,0.5799841573900001,0.6187918069900004,0.5541855777199999,0.5937551499400001,0.7147019593200002,0.9138756295100005,0.7046417270200002,0.9108385434300003,0.62364313008,0.7630243055799997,0.6676348733700003,0.36925346872,0.41696345168,0.5466763876499999,0.9990944120900004
CC(=O)Nc1ccc(O)cc1,1.887859133,test,random,0,0.7630927970900001,0.9212449097100002,1.0683961876000003,1.3951677684400006,0.8458739338499999,1.1228378190800001,1.1919815081499996,1.5397815248499997,1.2016775167700002,1.3522479567400003,1.1489640885099996,1.2730840158000003,1.4954207172399996,1.08818909225,1.2874770530100008,1.0328383653200002,1.41094212803,0.8664161916399999,1.0790976638099996,1.2659402735000005,1.3873485717500005,1.1366525766800002,1.25323163173,1.5422987125500007
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,1.691832676,test,random,0,0.9028545312600004,0.5475570152400003,0.74669825713,-0.1423468103999999,0.9996371901500004,1.0192633262700004,1.0600274210100005,0.26443832467000006,0.3958836832999998,0.5631697416400002,0.37488971608000005,0.5970444438799999,0.055797569620000084,0.7337405601100002,0.10244550717000003,0.7841796713800003,0.5449983024600001,1.0939988806599996,0.9276005403600006,0.8659871937300002,0.61305274434,0.6274106202500004,0.3454448173199998,0.31688750125000004
CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,1.302460808,test,random,0,0.7107846089200004,0.7219112571200001,0.6386423717300002,0.21782765233999993,0.6397294289499998,0.8943324112300002,0.6044740699300001,0.7394303168099995,0.8782217293100004,0.7531728490299998,0.7487381964800006,0.8429926086699995,0.20450848907999986,0.6911184920300001,0.34224873629,0.61221626629,1.1074563037899994,0.9238073500099999,0.85417688179,0.5927207085500004,0.45436061878999984,0.7929561249199999,0.7328565793599998,0.5532195216800001
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,-1.59345982,test,random,0,0.21662510419999997,0.45156957267000003,0.29345147432999996,0.35247543834999995,0.6410736315800003,0.6597512663600003,0.25350706394000005,0.11533726074000004,0.21625776914000014,-0.10874039362999997,0.18467407381,0.3250437908100002,0.5048554527200003,0.25732310005000003,0.1378585849,0.19757302097000004,0.5032417658900001,0.9291057250399998,0.6427281105300001,0.34193751334000005,0.27532485318,0.6164053789899999,0.4852247439200001,0.5350293627300001
O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,0.075911761,test,random,0,0.4317168449500002,0.9879398414099999,0.86650370956,0.9815394885000005,1.0340265017000008,0.81466367364,0.16389487516000006,1.1716490185000001,0.40850218518000014,0.4416683389100002,0.40800927134,0.20585358702000003,0.8726574737500004,0.8872714393700001,1.1772086662200005,0.7061768228500004,1.13074408372,0.9144101427400007,0.8186752236800001,0.45319154862,0.18750392941999994,0.28095698795999985,0.39017257423999996,1.2853164730900004
Cc1nc2cc(C(=O)NC34CCCC3NCC4)ccc2c(=O)[nH]1,1.866494097,test,random,0,1.2406082079600007,1.1339378657399999,1.35102302043,0.9901239313300004,1.2577441245800005,1.0297107575700004,0.97155770606,1.3405068980200001,1.7816938206100001,1.7633256539200004,1.8135965161799998,1.42520443258,1.653010640549999,1.3510897130900004,1.274581046120001,1.33604708184,1.6252367447400002,1.1892905052999998,0.8722739748800002,0.8441436566700002,1.5503707751700002,1.4316829476500001,1.5047157130400004,0.97775209398
CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,1.493625323,test,random,0,1.4620453844900003,1.3103596862399995,1.4194394211299999,1.0760341395000002,1.3417430692100003,1.37896383687,1.38668071271,1.1198563929400005,1.51710781157,1.4057349682999998,1.35430809359,1.0137579866400002,1.87617452255,1.58509972058,1.5028989735500007,1.49353017426,1.8391233629800001,1.21016923374,1.0870014413000002,1.1593779017400008,1.401614882910001,1.1004406070400004,1.3066339799700006,1.1791048397700001
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,-1.096910013,test,random,0,0.4332083501000002,0.9738363460499998,1.14209689474,1.1771016644999994,0.55858344155,0.6802800778800002,0.9268707553,0.9564387745700001,1.3761947433700001,1.4424049727500006,1.4443635348200003,0.6758794214700002,0.9387238904100002,0.9495926710600007,0.7132203220499997,0.9626832930100001,0.97703710574,0.6089154923700001,0.53134837129,0.8942195271500002,1.03750395892,0.93597842391,0.99933886093,1.0429251954699996
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.099680641,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,-1.158015195,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.015611205,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.91721463,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.62603,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.378597739,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.729799023,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,-0.449771647,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,-1.22184875,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.677187053,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.653405491,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,0.713910354,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.642995934,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.186566481,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,0.752995432,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.436162647,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.559583476,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,-0.467245621,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.630986911,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,-0.049635146,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.935859798,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.968996327,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.983851719,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.073143291,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,0.969089603,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.397940009,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.262925469,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.545801757,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.328379603,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.866877814,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.594922663,train,random,1,,,,,,,,,,,,,,,,,,,,,,,,
